,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
145,146,gpt-4,Random Sheep,251,22," sweet grass and basking in the warmth of the sun. And though Daisy grew older and wiser herself,","[' sweet', ' grass', ' and', ' b', 'asking', ' in', ' the', ' warmth', ' of', ' the', ' sun']","[',', ' a', ' herd', ' of', ' fluffy', ',', ' cloud', '-like', ' sheep', ' spent', ' their']","['.', ' And', ' though', ' Daisy', ' grew', ' older', ' and', ' w', 'iser', ' herself', ',']",1.0,", a herd of fluffy, cloud-like sheep spent their days in the tranquil emerald valley. Each morning, they would lazily rise from their sleep, greeted by the cheerful songs of the dawn chorus, their small eyes blinking open to the soft hues",". And though Daisy grew older and wiser herself,",tensor([[0.7820]]),3,"[tensor([[0.7364]]), tensor([[0.7732]]), tensor([[0.7820]]), tensor([[0.7646]]), tensor([[0.7670]]), tensor([[0.7565]]), tensor([[0.7617]]), tensor([[0.7366]]), tensor([[0.7421]]), tensor([[0.7458]]), tensor([[0.7497]]), tensor([[0.7510]]), tensor([[0.7514]]), tensor([[0.7438]]), tensor([[0.7366]]), tensor([[0.7271]]), tensor([[0.7276]]), tensor([[0.7315]]), tensor([[0.7298]]), tensor([[0.7255]]), tensor([[0.7285]]), tensor([[0.7325]]), tensor([[0.7314]]), tensor([[0.7337]]), tensor([[0.7316]]), tensor([[0.7271]]), tensor([[0.7256]]), tensor([[0.7302]]), tensor([[0.7292]]), tensor([[0.7264]]), tensor([[0.7301]]), tensor([[0.7316]]), tensor([[0.7265]]), tensor([[0.7283]]), tensor([[0.7341]]), tensor([[0.7311]]), tensor([[0.7291]]), tensor([[0.7286]]), tensor([[0.7279]]), tensor([[0.7274]]), tensor([[0.7299]]), tensor([[0.7276]]), tensor([[0.7271]])]",250,271,0.01
147,149,gpt-4,Random Sheep,279,38,"ilda had taught her: that in the flock of life, it's through unity and compassion that we find our way home.
","['ilda', ' had', ' taught', ' her', ':', ' that', ' in', ' the', ' flock', ' of']","['white', ' fl', 'uff', ' that', ' graz', 'ed', ' laz', 'ily', ' on', ' the', ' lush', ' me', 'adow', ',', ' every']","[' life', ',', ' it', ""'s"", ' through', ' unity', ' and', ' compassion', ' that', ' we', ' find', ' our', ' way', ' home', '.\n']",1.0,"white fluff that grazed lazily on the lush meadow, every sheep held its own tale. There were elders, bearing thick, tangled coats of seasoned wool, their wise eyes recounting memories of winters weathered and summers blossomed. Pr"," life, it's through unity and compassion that we find our way home.
",tensor([[0.7668]]),38,"[tensor([[0.7648]]), tensor([[0.7458]]), tensor([[0.7409]]), tensor([[0.7420]]), tensor([[0.7408]]), tensor([[0.7368]]), tensor([[0.7374]]), tensor([[0.7378]]), tensor([[0.7446]]), tensor([[0.7395]]), tensor([[0.7456]]), tensor([[0.7541]]), tensor([[0.7545]]), tensor([[0.7547]]), tensor([[0.7578]]), tensor([[0.7553]]), tensor([[0.7585]]), tensor([[0.7555]]), tensor([[0.7653]]), tensor([[0.7650]]), tensor([[0.7624]]), tensor([[0.7603]]), tensor([[0.7615]]), tensor([[0.7616]]), tensor([[0.7582]]), tensor([[0.7576]]), tensor([[0.7581]]), tensor([[0.7603]]), tensor([[0.7628]]), tensor([[0.7601]]), tensor([[0.7644]]), tensor([[0.7641]]), tensor([[0.7615]]), tensor([[0.7614]]), tensor([[0.7633]]), tensor([[0.7621]]), tensor([[0.7653]]), tensor([[0.7668]])]",278,302,0.01
150,152,gpt-4,Random Sheep,13,36," countryside, there existed a quaint little farm called Meadowbrook. On this farm lived a flock of sheep, each with their own unique personalities and quirks. At the heart of the","[' countryside', ',', ' there', ' existed', ' a', ' quaint']","['little', ' flock', ' of', ' sheep', ' known', ' as', ' The', ' Cloud', 's', '.', ' The', ' sheep', ' were', ' fluffy', ' and', ' white', ',', ' just', ' like', ' clouds', ' on', ' a', ' clear', ' day', ',', ' hence', ' their', ' unique', ' name', '.']","[' little', ' farm', ' called', ' Meadow', 'brook', '.', ' On', ' this', ' farm', ' lived', ' a', ' flock', ' of', ' sheep', ',', ' each', ' with', ' their', ' own', ' unique', ' personalities', ' and', ' quir', 'ks', '.', ' At', ' the', ' heart', ' of', ' the']",1.0,"little flock of sheep known as The Clouds. The sheep were fluffy and white, just like clouds on a clear day, hence their unique name. Each day, they would graze peacefully on green pastures, their soft baas in harmony with"," little farm called Meadowbrook. On this farm lived a flock of sheep, each with their own unique personalities and quirks. At the heart of the",tensor([[0.8778]]),8,"[tensor([[0.7473]]), tensor([[0.7515]]), tensor([[0.8465]]), tensor([[0.8460]]), tensor([[0.8625]]), tensor([[0.8516]]), tensor([[0.8747]]), tensor([[0.8778]]), tensor([[0.8384]]), tensor([[0.8597]]), tensor([[0.8584]]), tensor([[0.8662]]), tensor([[0.8623]]), tensor([[0.8674]]), tensor([[0.8600]]), tensor([[0.8673]]), tensor([[0.8697]]), tensor([[0.8717]]), tensor([[0.8708]]), tensor([[0.8702]]), tensor([[0.8700]]), tensor([[0.8634]]), tensor([[0.8684]]), tensor([[0.8718]]), tensor([[0.8706]]), tensor([[0.8634]]), tensor([[0.8710]]), tensor([[0.8693]]), tensor([[0.8707]]), tensor([[0.8707]]), tensor([[0.8741]]), tensor([[0.8734]]), tensor([[0.8735]]), tensor([[0.8742]]), tensor([[0.8736]]), tensor([[0.8756]]), tensor([[0.8747]]), tensor([[0.8679]]), tensor([[0.8688]]), tensor([[0.8700]]), tensor([[0.8681]])]",12,47,0.01
153,155,gpt-4,Random Sheep,29,24," a flock of sheep, each with their own unique personalities and quirks. At the heart of the flock was a wise","[' a', ' flock', ' of', ' sheep', ',', ' each', ' with']","['their', ' own', ' unique', ' personalities', '.', ' The', ' eldest', ',', ' Meredith', ',', ' was', ' statues', 'que', ' and', ' aust', 'ere', ',']","[' their', ' own', ' unique', ' personalities', ' and', ' quir', 'ks', '.', ' At', ' the', ' heart', ' of', ' the', ' flock', ' was', ' a', ' wise']",0.8235294117647058,"their own unique personalities. The eldest, Meredith, was statuesque and austere, often leading the herd through the lush green hills. Then there was Pip, the youngest, a playful ball of wool who always seemed to find mischief. Lola, Bart", their own unique personalities and quirks. At the heart of the flock was a wise,tensor([[0.8895]]),5,"[tensor([[0.7645]]), tensor([[0.7994]]), tensor([[0.8266]]), tensor([[0.8457]]), tensor([[0.8895]]), tensor([[0.8895]]), tensor([[0.8798]]), tensor([[0.8726]]), tensor([[0.8728]]), tensor([[0.8763]]), tensor([[0.8726]]), tensor([[0.8684]]), tensor([[0.8700]]), tensor([[0.8735]]), tensor([[0.8699]]), tensor([[0.8867]]), tensor([[0.8871]]), tensor([[0.8847]]), tensor([[0.8787]]), tensor([[0.8793]]), tensor([[0.8720]]), tensor([[0.8734]]), tensor([[0.8763]]), tensor([[0.8748]]), tensor([[0.8695]]), tensor([[0.8690]]), tensor([[0.8698]]), tensor([[0.8650]]), tensor([[0.8660]]), tensor([[0.8633]]), tensor([[0.8622]]), tensor([[0.8623]]), tensor([[0.8611]]), tensor([[0.8621]]), tensor([[0.8632]]), tensor([[0.8631]]), tensor([[0.8627]]), tensor([[0.8604]]), tensor([[0.8618]]), tensor([[0.8600]])]",28,51,0.01
156,158,gpt-4,Random Sheep,224,30," day forward, Daisy followed Matilda everywhere, learning from her wisdom and kindness. Together, they roamed the meadows, grazing on sweet grass and","[' day', ' forward', ',', ' Daisy', ' followed', ' Mat', 'ilda']","['every', 'where', '.', ' Over', ' the', ' verd', 'ant', ' hills', ',', ' by', ' the', ' sparkling', ' creek', ',', ' under', ' the', ' sturdy', ' apple', ' trees', ',', ' Daisy', ' seemed', ' to']","[' everywhere', ',', ' learning', ' from', ' her', ' wisdom', ' and', ' kindness', '.', ' Together', ',', ' they', ' ro', 'amed', ' the', ' me', 'adows', ',', ' grazing', ' on', ' sweet', ' grass', ' and']",1.0,"everywhere. Over the verdant hills, by the sparkling creek, under the sturdy apple trees, Daisy seemed to be Matilda's little lamb shadow. Both were inseparable. Matilda was the wise elder of their flock, the one who knew"," everywhere, learning from her wisdom and kindness. Together, they roamed the meadows, grazing on sweet grass and",tensor([[0.8747]]),35,"[tensor([[0.7361]]), tensor([[0.7943]]), tensor([[0.7860]]), tensor([[0.7991]]), tensor([[0.8135]]), tensor([[0.8398]]), tensor([[0.8426]]), tensor([[0.8409]]), tensor([[0.8372]]), tensor([[0.8223]]), tensor([[0.8252]]), tensor([[0.8209]]), tensor([[0.8444]]), tensor([[0.8404]]), tensor([[0.8291]]), tensor([[0.8400]]), tensor([[0.8471]]), tensor([[0.8510]]), tensor([[0.8485]]), tensor([[0.8496]]), tensor([[0.8527]]), tensor([[0.8504]]), tensor([[0.8534]]), tensor([[0.8545]]), tensor([[0.8546]]), tensor([[0.8597]]), tensor([[0.8635]]), tensor([[0.8616]]), tensor([[0.8614]]), tensor([[0.8744]]), tensor([[0.8678]]), tensor([[0.8672]]), tensor([[0.8695]]), tensor([[0.8734]]), tensor([[0.8747]]), tensor([[0.8729]]), tensor([[0.8724]]), tensor([[0.8736]])]",223,252,0.01
159,161,gpt-4,Random Sheep,96,25," noticed something amiss. One of the youngest lambs, a spirited little ewe named Daisy, was missing. Concerned","[' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest']","['lam', 'bs', ',', ' named', ' Butter', 'cup', ',', ' was', ' missing', ' from', ' the', ' herd', '.', ' Panic', ' started', ' to']","[' lam', 'bs', ',', ' a', ' spirited', ' little', ' ew', 'e', ' named', ' Daisy', ',', ' was', ' missing', '.', ' Concern', 'ed']",0.875,"lambs, named Buttercup, was missing from the herd. Panic started to spread amongst the older sheep, their peaceful grazing disrupted by their concern for the little one. Old Whiskers, the wise and eldest among the flock, however, b"," lambs, a spirited little ewe named Daisy, was missing. Concerned",tensor([[0.9105]]),12,"[tensor([[0.7551]]), tensor([[0.8612]]), tensor([[0.8601]]), tensor([[0.8549]]), tensor([[0.8586]]), tensor([[0.9053]]), tensor([[0.9015]]), tensor([[0.8996]]), tensor([[0.8895]]), tensor([[0.9104]]), tensor([[0.9028]]), tensor([[0.9105]]), tensor([[0.8997]]), tensor([[0.8980]]), tensor([[0.9055]]), tensor([[0.8930]]), tensor([[0.8920]]), tensor([[0.9023]]), tensor([[0.8956]]), tensor([[0.8923]]), tensor([[0.8913]]), tensor([[0.8930]]), tensor([[0.8960]]), tensor([[0.8908]]), tensor([[0.8922]]), tensor([[0.8957]]), tensor([[0.8908]]), tensor([[0.8913]]), tensor([[0.8919]]), tensor([[0.8870]]), tensor([[0.8876]]), tensor([[0.8744]]), tensor([[0.8809]]), tensor([[0.8716]]), tensor([[0.8707]]), tensor([[0.8750]]), tensor([[0.8719]]), tensor([[0.8737]]), tensor([[0.8742]])]",95,119,0.01
161,164,gpt-4,Random Sheep,126,38," search party among the flock, and they set off across the fields, bleating Daisy's name in unison.
After what felt like an eternity of searching, they found Daisy trapped in a","[' search', ' party', ' among', ' the', ' flock', ',', ' and', ' they']","['vent', 'ured', ' out', ' into', ' the', ' vast', ',', ' em', 'erald', '-green', ' me', 'adows', ' in', ' search', ' of', ' one', ' missing', ' member', ',', ' Lowell', '.', ' Lowell', ',', ' the', ' youngest', ' of', ' the', ' flock', ',', ' had']","[' set', ' off', ' across', ' the', ' fields', ',', ' ble', 'ating', ' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt', ' like', ' an', ' eternity', ' of', ' searching', ',', ' they', ' found', ' Daisy', ' trapped', ' in', ' a']",0.9333333333333332,"ventured out into the vast, emerald-green meadows in search of one missing member, Lowell. Lowell, the youngest of the flock, had a rebellious streak and couldn't resist the call of the unknown. As they bravely journeyed"," set off across the fields, bleating Daisy's name in unison.
After what felt like an eternity of searching, they found Daisy trapped in a",tensor([[0.8440]]),13,"[tensor([[0.7487]]), tensor([[0.7736]]), tensor([[0.7795]]), tensor([[0.7809]]), tensor([[0.7994]]), tensor([[0.8225]]), tensor([[0.7998]]), tensor([[0.8043]]), tensor([[0.8085]]), tensor([[0.8290]]), tensor([[0.8298]]), tensor([[0.8310]]), tensor([[0.8440]]), tensor([[0.8395]]), tensor([[0.8303]]), tensor([[0.8372]]), tensor([[0.8406]]), tensor([[0.8341]]), tensor([[0.8373]]), tensor([[0.8386]]), tensor([[0.8359]]), tensor([[0.8388]]), tensor([[0.8407]]), tensor([[0.8315]]), tensor([[0.8283]]), tensor([[0.8370]]), tensor([[0.8352]]), tensor([[0.8336]]), tensor([[0.8396]]), tensor([[0.8332]]), tensor([[0.8370]]), tensor([[0.8407]]), tensor([[0.8304]]), tensor([[0.8378]]), tensor([[0.8377]]), tensor([[0.8335]]), tensor([[0.8345]])]",125,162,0.01
164,167,gpt-4,Random Sheep,198,37," their way back to the safety of the flock, Daisy nestled close to Matilda, grateful for her guidance and care.
From that day forward, Daisy followed Matilda everywhere, learning from","[' their', ' way', ' back', ' to', ' the', ' safety', ' of', ' the', ' flock', ',', ' Daisy', ' nestled']","['into', ' the', ' warm', ',', ' comforting', ' wool', ' of', ' her', ' mother', '.', ' The', ' day', ' had', ' been', ' an', ' adventure', ',', ' filled', ' with', ' exploration', ' of', ' fresh', ' past', 'ures', ' and']","[' close', ' to', ' Mat', 'ilda', ',', ' grateful', ' for', ' her', ' guidance', ' and', ' care', '.\n', 'From', ' that', ' day', ' forward', ',', ' Daisy', ' followed', ' Mat', 'ilda', ' everywhere', ',', ' learning', ' from']",0.92,"into the warm, comforting wool of her mother. The day had been an adventure, filled with exploration of fresh pastures and a riveting chase from a playful fox. As the moon rose, painting the countryside with a silvery glow, all the"," close to Matilda, grateful for her guidance and care.
From that day forward, Daisy followed Matilda everywhere, learning from",tensor([[0.8203]]),17,"[tensor([[0.7297]]), tensor([[0.7458]]), tensor([[0.7613]]), tensor([[0.7490]]), tensor([[0.7699]]), tensor([[0.7750]]), tensor([[0.7762]]), tensor([[0.8026]]), tensor([[0.7869]]), tensor([[0.7997]]), tensor([[0.8106]]), tensor([[0.8084]]), tensor([[0.8109]]), tensor([[0.8102]]), tensor([[0.8117]]), tensor([[0.8183]]), tensor([[0.8203]]), tensor([[0.8202]]), tensor([[0.8172]]), tensor([[0.8177]]), tensor([[0.8177]]), tensor([[0.8142]]), tensor([[0.8123]]), tensor([[0.8164]]), tensor([[0.8152]]), tensor([[0.8137]]), tensor([[0.8107]]), tensor([[0.8160]]), tensor([[0.8098]]), tensor([[0.8162]]), tensor([[0.8149]]), tensor([[0.8155]]), tensor([[0.8143]]), tensor([[0.8143]]), tensor([[0.8142]]), tensor([[0.8127]]), tensor([[0.8136]]), tensor([[0.8118]]), tensor([[0.8084]]), tensor([[0.8024]]), tensor([[0.8071]]), tensor([[0.8068]])]",197,233,0.01
167,170,gpt-4,Random Sheep,129,27," the flock, and they set off across the fields, bleating Daisy's name in unison.
After what felt like an eternity of","[' the', ' flock', ',', ' and', ' they', ' set', ' off', ' across', ' the', ' fields']","['under', ' the', ' vast', ',', ' azure', ' sky', '.', ' Their', ' thick', ' coats', ' shimmer', 'ed', ' hit', ' by', ' the', ' warm', ' sunlight']","[',', ' ble', 'ating', ' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt', ' like', ' an', ' eternity', ' of']",1.0,"under the vast, azure sky. Their thick coats shimmered hit by the warm sunlight as they moved in unison, resembling gentle, undulating waves of snow. The eldest of the lot, Old Ewen, led the way, his seasoned eyes",", bleating Daisy's name in unison.
After what felt like an eternity of",tensor([[0.8284]]),10,"[tensor([[0.7679]]), tensor([[0.7656]]), tensor([[0.7863]]), tensor([[0.8202]]), tensor([[0.8178]]), tensor([[0.8059]]), tensor([[0.8168]]), tensor([[0.8136]]), tensor([[0.8067]]), tensor([[0.8284]]), tensor([[0.8282]]), tensor([[0.8237]]), tensor([[0.8282]]), tensor([[0.8212]]), tensor([[0.8128]]), tensor([[0.8145]]), tensor([[0.8164]]), tensor([[0.8169]]), tensor([[0.8208]]), tensor([[0.8191]]), tensor([[0.8252]]), tensor([[0.8144]]), tensor([[0.8244]]), tensor([[0.8163]]), tensor([[0.8185]]), tensor([[0.7978]]), tensor([[0.8044]]), tensor([[0.8099]]), tensor([[0.8110]]), tensor([[0.8112]]), tensor([[0.8045]]), tensor([[0.8057]]), tensor([[0.8052]]), tensor([[0.8037]]), tensor([[0.8060]]), tensor([[0.8018]]), tensor([[0.8041]]), tensor([[0.8031]]), tensor([[0.8010]])]",128,154,0.01
170,173,gpt-4,Random Sheep,54,25," ewe named Matilda. She had seen many seasons come and go, her fleece a testament to the passage of time.
","[' ew', 'e', ' named', ' Mat', 'ilda', '.']","['Mat', 'ilda', ' was', ' not', ' just', ' any', ' ordinary', ' sheep', ',', ' for', ' she', ' had', ' an', ' almost', ' human', '-like', ' awareness', ' and', ' intelligence']","[' She', ' had', ' seen', ' many', ' seasons', ' come', ' and', ' go', ',', ' her', ' fleece', ' a', ' testament', ' to', ' the', ' passage', ' of', ' time', '.\n']",0.9473684210526316,"Matilda was not just any ordinary sheep, for she had an almost human-like awareness and intelligence that marked her as unique among her flock. Matilda's beautiful white wool stood out in sharp contrast to the emerald-green meadows, making her an"," She had seen many seasons come and go, her fleece a testament to the passage of time.
",tensor([[0.8156]]),10,"[tensor([[0.7305]]), tensor([[0.7110]]), tensor([[0.7611]]), tensor([[0.7308]]), tensor([[0.7694]]), tensor([[0.7770]]), tensor([[0.7934]]), tensor([[0.7932]]), tensor([[0.7923]]), tensor([[0.8156]]), tensor([[0.8128]]), tensor([[0.8092]]), tensor([[0.8112]]), tensor([[0.8074]]), tensor([[0.8104]]), tensor([[0.8126]]), tensor([[0.7923]]), tensor([[0.7983]]), tensor([[0.7992]]), tensor([[0.7971]]), tensor([[0.7958]]), tensor([[0.7851]]), tensor([[0.7888]]), tensor([[0.7834]]), tensor([[0.8101]]), tensor([[0.7765]]), tensor([[0.7734]]), tensor([[0.7698]]), tensor([[0.7774]]), tensor([[0.7883]]), tensor([[0.7753]]), tensor([[0.7738]]), tensor([[0.7752]]), tensor([[0.7717]]), tensor([[0.7736]]), tensor([[0.7776]]), tensor([[0.7597]]), tensor([[0.7902]]), tensor([[0.7650]]), tensor([[0.7628]]), tensor([[0.7690]])]",53,77,0.01
173,176,gpt-4,Random Sheep,279,32,"ilda had taught her: that in the flock of life, it's through unity and compassion that we find our way home.
","['ilda', ' had', ' taught', ' her', ':', ' that', ' in', ' the', ' flock', ' of', ' life']","['there', ' is', ' always', ' room', ' for', ' another', ',', ' room', ' for', ' one', ' more', ' weary', ' soul', ' seeking']","[',', ' it', ""'s"", ' through', ' unity', ' and', ' compassion', ' that', ' we', ' find', ' our', ' way', ' home', '.\n']",1.0,"there is always room for another, room for one more weary soul seeking shelter from the tumultuous elements. 

One frigid winter evening, when the snow transformed the farm into a whimsical wonderland glistening under the moonlight, a wayward",", it's through unity and compassion that we find our way home.
",tensor([[0.8446]]),17,"[tensor([[0.7440]]), tensor([[0.7513]]), tensor([[0.7642]]), tensor([[0.7707]]), tensor([[0.7883]]), tensor([[0.7897]]), tensor([[0.8062]]), tensor([[0.8155]]), tensor([[0.8119]]), tensor([[0.8169]]), tensor([[0.8102]]), tensor([[0.8103]]), tensor([[0.8222]]), tensor([[0.8259]]), tensor([[0.8387]]), tensor([[0.8381]]), tensor([[0.8446]]), tensor([[0.8403]]), tensor([[0.8446]]), tensor([[0.8409]]), tensor([[0.8292]]), tensor([[0.8278]]), tensor([[0.8290]]), tensor([[0.8196]]), tensor([[0.8236]]), tensor([[0.8210]]), tensor([[0.8147]]), tensor([[0.8160]]), tensor([[0.7974]]), tensor([[0.7988]]), tensor([[0.7968]]), tensor([[0.7887]]), tensor([[0.7844]]), tensor([[0.7813]]), tensor([[0.7798]]), tensor([[0.7807]]), tensor([[0.7809]]), tensor([[0.7831]]), tensor([[0.7808]])]",278,302,0.01
