,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
90,128,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,63,31," class. Lacan uses the term ‘capitalist narrative’ to denote not deconstruction, but subdeconstruction.
However, if Sontagist camp","[' class', '.', ' Lac', 'an', ' uses', ' the', ' term', ' ‘', 'capital', 'ist']","['n', 'arr', 'ative', '’', ' to', ' denote', ' not', ',', ' in', ' fact', ',', ' discourse', ',', ' but', ' sub', 'disc', 'ourse', '.', ' This', ' narrative', ' reveals']","[' narrative', '’', ' to', ' denote', ' not', ' de', 'construction', ',', ' but', ' sub', 'de', 'construction', '.\n', 'However', ',', ' if', ' S', 'ont', 'ag', 'ist', ' camp']",0.8571428571428571,"narrative’ to denote not, in fact, discourse, but subdiscourse. This narrative reveals that reality is part of the absurdity of consciousness, a tool shaped by the prevailing bourgeoisie to maintain dominion over the proletariat. Gibson’s cultural"," narrative’ to denote not deconstruction, but subdeconstruction.
However, if Sontagist camp",tensor([[0.9358]]),10,"[tensor([[0.7776]]), tensor([[0.8867]]), tensor([[0.8865]]), tensor([[0.8980]]), tensor([[0.9138]]), tensor([[0.9176]]), tensor([[0.9169]]), tensor([[0.9262]]), tensor([[0.9309]]), tensor([[0.9358]]), tensor([[0.9345]]), tensor([[0.9289]]), tensor([[0.9238]]), tensor([[0.9252]]), tensor([[0.9174]]), tensor([[0.9165]]), tensor([[0.9096]]), tensor([[0.9119]]), tensor([[0.9113]]), tensor([[0.9011]]), tensor([[0.9060]]), tensor([[0.9054]]), tensor([[0.9028]]), tensor([[0.8965]]), tensor([[0.8977]]), tensor([[0.8964]]), tensor([[0.8972]]), tensor([[0.8971]]), tensor([[0.8876]]), tensor([[0.8898]]), tensor([[0.8891]]), tensor([[0.8880]]), tensor([[0.8871]]), tensor([[0.8887]]), tensor([[0.8931]]), tensor([[0.8815]]), tensor([[0.8799]])]",62,92,0.3033088235294117
92,131,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,413,26," of the writer as observer exist.
It could be said that Baudrillard uses the term ‘Sontagist camp’","[' of', ' the', ' writer', ' as', ' observer', ' exist', '.\n', 'It', ' could', ' be', ' said', ' that', ' B']","['aud', 'r', 'illard', ""'s"", ' model', ' of', ' the', ' pre', '-cultural', ' paradigm', ' of', ' narrative', ' implies']","['aud', 'r', 'illard', ' uses', ' the', ' term', ' ‘', 'S', 'ont', 'ag', 'ist', ' camp', '’']",0.7692307692307693,"audrillard's model of the pre-cultural paradigm of narrative implies that society has intrinsic meaning, but only if sexuality is interchangeable with reality; if that is not the case, we can assume that the task of the observer is significant form. In a",audrillard uses the term ‘Sontagist camp’,tensor([[0.8843]]),4,"[tensor([[0.7719]]), tensor([[0.8715]]), tensor([[0.8803]]), tensor([[0.8843]]), tensor([[0.8815]]), tensor([[0.8629]]), tensor([[0.8493]]), tensor([[0.8516]]), tensor([[0.8494]]), tensor([[0.8493]]), tensor([[0.8437]]), tensor([[0.8451]]), tensor([[0.8460]]), tensor([[0.8453]]), tensor([[0.8360]]), tensor([[0.8416]]), tensor([[0.8456]]), tensor([[0.8433]]), tensor([[0.8410]]), tensor([[0.8398]]), tensor([[0.8391]]), tensor([[0.8378]]), tensor([[0.8328]]), tensor([[0.8353]]), tensor([[0.8329]]), tensor([[0.8319]]), tensor([[0.8322]]), tensor([[0.8343]]), tensor([[0.8309]]), tensor([[0.8311]]), tensor([[0.8319]]), tensor([[0.8299]]), tensor([[0.8289]]), tensor([[0.8307]]), tensor([[0.8281]]), tensor([[0.8282]]), tensor([[0.8284]]), tensor([[0.8278]]), tensor([[0.8261]]), tensor([[0.8278]]), tensor([[0.8296]]), tensor([[0.8302]]), tensor([[0.8296]])]",412,437,0.3033088235294117
94,134,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,210,37," totality.
2. Subdeconstructivist feminism and postcapitalist theory
The primary theme of la Tournier’s[2] essay on Sontagist camp is the","[' tot', 'ality', '.\n', '2', '.', ' Sub', 'de', 'construct', 'ivist', ' feminism', ' and']","['neo', 'structural', ' capitalist', ' theory', '\n\n', 'd', ""'"", 'Er', 'lette', ' suggests', ' the', ' use', ' of', ' sub', 'de', 'construct', 'ivist', ' feminism', ' to', ' challenge', ' and', ' overcome', ' class', ' divisions', '.', ' Par']","[' post', 'capital', 'ist', ' theory', '\n', 'The', ' primary', ' theme', ' of', ' la', ' T', 'ourn', 'ier', '’s', '[', '2', ']', ' essay', ' on', ' S', 'ont', 'ag', 'ist', ' camp', ' is', ' the']",0.9615384615384616,"neostructural capitalist theory

d'Erlette suggests the use of subdeconstructivist feminism to challenge and overcome class divisions. Parallels can be traced between Gibson's neuromancer's protagonist Case, who travels cyberspace detaching himself from"," postcapitalist theory
The primary theme of la Tournier’s[2] essay on Sontagist camp is the",tensor([[0.8342]]),6,"[tensor([[0.7516]]), tensor([[0.7443]]), tensor([[0.8018]]), tensor([[0.8242]]), tensor([[0.8225]]), tensor([[0.8342]]), tensor([[0.8166]]), tensor([[0.8251]]), tensor([[0.8076]]), tensor([[0.8060]]), tensor([[0.8199]]), tensor([[0.8065]]), tensor([[0.8175]]), tensor([[0.8117]]), tensor([[0.8172]]), tensor([[0.8071]]), tensor([[0.8175]]), tensor([[0.8205]]), tensor([[0.8138]]), tensor([[0.8110]]), tensor([[0.8075]]), tensor([[0.8065]]), tensor([[0.8050]]), tensor([[0.8074]]), tensor([[0.8080]]), tensor([[0.8118]]), tensor([[0.8105]]), tensor([[0.8077]]), tensor([[0.8079]]), tensor([[0.8077]]), tensor([[0.8063]])]",209,245,0.3033088235294117
96,137,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,64,31,". Lacan uses the term ‘capitalist narrative’ to denote not deconstruction, but subdeconstruction.
However, if Sontagist camp holds","['.', ' Lac', 'an', ' uses', ' the', ' term', ' ‘', 'capital']","['ist', ' narrative', '’', ' to', ' denote', ' the', ' common', ' ground', ' between', ' class', ' and', ' society', '.', ' This', ' concept', ' encaps', 'ulates', ' the', ' paradox', ' of', ' post', 'modern', ' paradox']","['ist', ' narrative', '’', ' to', ' denote', ' not', ' de', 'construction', ',', ' but', ' sub', 'de', 'construction', '.\n', 'However', ',', ' if', ' S', 'ont', 'ag', 'ist', ' camp', ' holds']",0.782608695652174,"ist narrative’ to denote the common ground between class and society. This concept encapsulates the paradox of postmodern paradoxical reality. On the other hand, Gibson emphasizes on the deintellectualized, aggressive acquisition tied deeply to capitalist societies and how it","ist narrative’ to denote not deconstruction, but subdeconstruction.
However, if Sontagist camp holds",tensor([[0.9092]]),6,"[tensor([[0.7740]]), tensor([[0.8031]]), tensor([[0.8947]]), tensor([[0.8982]]), tensor([[0.9057]]), tensor([[0.9092]]), tensor([[0.8807]]), tensor([[0.8791]]), tensor([[0.8853]]), tensor([[0.8783]]), tensor([[0.8840]]), tensor([[0.8686]]), tensor([[0.8781]]), tensor([[0.8801]]), tensor([[0.8814]]), tensor([[0.8789]]), tensor([[0.8801]]), tensor([[0.8826]]), tensor([[0.8784]]), tensor([[0.8758]]), tensor([[0.8765]]), tensor([[0.8768]]), tensor([[0.8742]]), tensor([[0.8768]]), tensor([[0.8818]]), tensor([[0.8667]]), tensor([[0.8593]]), tensor([[0.8605]]), tensor([[0.8602]]), tensor([[0.8717]]), tensor([[0.8598]]), tensor([[0.8602]]), tensor([[0.8626]]), tensor([[0.8610]]), tensor([[0.8611]]), tensor([[0.8564]]), tensor([[0.8537]]), tensor([[0.8553]]), tensor([[0.8549]]), tensor([[0.8568]])]",63,93,0.3033088235294117
98,140,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,342,35," number of situationisms concerning postcapitalist theory may be found.
The primary theme of Buxton’s[3] critique of capitalist narrative is the stasis, and some","[' number', ' of', ' situation', 'isms', ' concerning', ' post', 'capital', 'ist', ' theory', ' may', ' be', ' found', '.\n']","['In', ' fact', ',', ' in', ' his', ' seminal', ' works', ',', ' Gibson', ' appears', ' to', ' delve', ' into', ' these', ' situation', 'isms', ',', ' challenging', ' and', ' sub', 'verting', ' the']","['The', ' primary', ' theme', ' of', ' B', 'ux', 'ton', '’s', '[', '3', ']', ' critique', ' of', ' capitalist', ' narrative', ' is', ' the', ' st', 'asis', ',', ' and', ' some']",1.0,"In fact, in his seminal works, Gibson appears to delve into these situationisms, challenging and subverting the mainstream notions of capitalism and its paradigms. Through intricate narratives and compelling use of speculative fiction, he lays the groundwork for a nuanced exploration","The primary theme of Buxton’s[3] critique of capitalist narrative is the stasis, and some",tensor([[0.8500]]),29,"[tensor([[0.7310]]), tensor([[0.7276]]), tensor([[0.7401]]), tensor([[0.7199]]), tensor([[0.7259]]), tensor([[0.7298]]), tensor([[0.7671]]), tensor([[0.7668]]), tensor([[0.7630]]), tensor([[0.7731]]), tensor([[0.7783]]), tensor([[0.7815]]), tensor([[0.7889]]), tensor([[0.7948]]), tensor([[0.8098]]), tensor([[0.8102]]), tensor([[0.8129]]), tensor([[0.8167]]), tensor([[0.8184]]), tensor([[0.8191]]), tensor([[0.8216]]), tensor([[0.8443]]), tensor([[0.8457]]), tensor([[0.8458]]), tensor([[0.8416]]), tensor([[0.8478]]), tensor([[0.8441]]), tensor([[0.8489]]), tensor([[0.8500]]), tensor([[0.8449]]), tensor([[0.8451]]), tensor([[0.8493]]), tensor([[0.8419]]), tensor([[0.8431]]), tensor([[0.8448]]), tensor([[0.8373]]), tensor([[0.8439]]), tensor([[0.8331]]), tensor([[0.8334]]), tensor([[0.8392]]), tensor([[0.8382]]), tensor([[0.8355]])]",341,375,0.3033088235294117
100,143,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,527,24, analyses Sontagist camp; in Neuromancer he reiterates capitalist narrative. The main theme of the works,"[' analyses', ' S', 'ont', 'ag', 'ist']","['camp', ' as', ' a', ' paradox', '.', ' This', ' paradigm', ' draws', ' attention', ' to', ' the', ' differences', ' between', ' capitalist', ' narratives', ' in', ' various', ' works', ' of']","[' camp', ';', ' in', ' Neu', 'rom', 'ancer', ' he', ' re', 'iter', 'ates', ' capitalist', ' narrative', '.', ' The', ' main', ' theme', ' of', ' the', ' works']",1.0,"camp as a paradox. This paradigm draws attention to the differences between capitalist narratives in various works of Gibson. Expounding on the foundations of Sontagist camp present in Gibson's works, d’Erlette argues that the primary aim is to de", camp; in Neuromancer he reiterates capitalist narrative. The main theme of the works,tensor([[0.9026]]),15,"[tensor([[0.7642]]), tensor([[0.8194]]), tensor([[0.8190]]), tensor([[0.8294]]), tensor([[0.8315]]), tensor([[0.8565]]), tensor([[0.8614]]), tensor([[0.8648]]), tensor([[0.8713]]), tensor([[0.8714]]), tensor([[0.8726]]), tensor([[0.8733]]), tensor([[0.8665]]), tensor([[0.8952]]), tensor([[0.9026]]), tensor([[0.8994]]), tensor([[0.9010]]), tensor([[0.9000]]), tensor([[0.8965]]), tensor([[0.8828]]), tensor([[0.8825]]), tensor([[0.8804]]), tensor([[0.8764]]), tensor([[0.8804]]), tensor([[0.8764]]), tensor([[0.8711]]), tensor([[0.8684]]), tensor([[0.8678]]), tensor([[0.8648]]), tensor([[0.8698]]), tensor([[0.8730]]), tensor([[0.8577]]), tensor([[0.8494]]), tensor([[0.8489]]), tensor([[0.8500]]), tensor([[0.8502]]), tensor([[0.8491]]), tensor([[0.8490]]), tensor([[0.8489]]), tensor([[0.8553]])]",526,549,0.3033088235294117
102,146,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,414,39," the writer as observer exist.
It could be said that Baudrillard uses the term ‘Sontagist camp’ to denote not, in fact, dematerialism, but subdem","[' the', ' writer', ' as', ' observer', ' exist', '.\n', 'It', ' could', ' be', ' said', ' that', ' B', 'aud', 'r', 'illard', ' uses', ' the', ' term', ' ‘']","['capital', 'ist', ' narrative', '’', ' to', ' denote', ' the', ' role', ' of', ' the', ' artist', ' as', ' participant', '.', ' Therefore', ',', ' B', 'aud', 'r', 'illard']","['S', 'ont', 'ag', 'ist', ' camp', '’', ' to', ' denote', ' not', ',', ' in', ' fact', ',', ' dem', 'aterial', 'ism', ',', ' but', ' sub', 'dem']",0.85,"capitalist narrative’ to denote the role of the artist as participant. Therefore, Baudrillard’s analysis of the capitalist paradigm of reality suggests a dialectic that exists between society and perception, essentially implying a prominent discourse within Gibson's oeuvre.","Sontagist camp’ to denote not, in fact, dematerialism, but subdem",tensor([[0.8306]]),14,"[tensor([[0.7677]]), tensor([[0.7715]]), tensor([[0.8051]]), tensor([[0.8080]]), tensor([[0.8290]]), tensor([[0.8280]]), tensor([[0.8141]]), tensor([[0.8167]]), tensor([[0.8128]]), tensor([[0.8023]]), tensor([[0.8043]]), tensor([[0.8231]]), tensor([[0.8259]]), tensor([[0.8306]]), tensor([[0.8236]]), tensor([[0.8178]]), tensor([[0.8146]]), tensor([[0.8221]]), tensor([[0.8252]]), tensor([[0.8152]]), tensor([[0.8224]]), tensor([[0.7967]]), tensor([[0.7985]]), tensor([[0.8016]]), tensor([[0.8004]]), tensor([[0.7976]]), tensor([[0.7991]]), tensor([[0.7963]]), tensor([[0.7961]]), tensor([[0.8108]]), tensor([[0.7963]]), tensor([[0.7950]]), tensor([[0.7974]]), tensor([[0.7965]]), tensor([[0.7951]]), tensor([[0.7941]]), tensor([[0.7890]]), tensor([[0.8021]])]",413,451,0.3033088235294117
104,149,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,422,26," be said that Baudrillard uses the term ‘Sontagist camp’ to denote not, in fact, dematerial","[' be', ' said', ' that', ' B', 'aud', 'r', 'illard', ' uses', ' the', ' term', ' ‘', 'S']","['t', '.', ' El', 'mo', '’s', ' fire', '’', ' to', ' denote', ' the', ' dialect', 'ic', ',', ' and']","['ont', 'ag', 'ist', ' camp', '’', ' to', ' denote', ' not', ',', ' in', ' fact', ',', ' dem', 'aterial']",0.8571428571428571,"t. Elmo’s fire’ to denote the dialectic, and eventually the futility, of subconstructivist materialism. Gibson, on the other hand, subverts this notion by creating a world in which postmodern paradoxes are celebrated rather","ontagist camp’ to denote not, in fact, dematerial",tensor([[0.8263]]),8,"[tensor([[0.7765]]), tensor([[0.7918]]), tensor([[0.7375]]), tensor([[0.7643]]), tensor([[0.7605]]), tensor([[0.7924]]), tensor([[0.7935]]), tensor([[0.8263]]), tensor([[0.8220]]), tensor([[0.8251]]), tensor([[0.8231]]), tensor([[0.8240]]), tensor([[0.8218]]), tensor([[0.8224]]), tensor([[0.8192]]), tensor([[0.8138]]), tensor([[0.8092]]), tensor([[0.8045]]), tensor([[0.8092]]), tensor([[0.8166]]), tensor([[0.8032]]), tensor([[0.7946]]), tensor([[0.7907]]), tensor([[0.7966]]), tensor([[0.7868]]), tensor([[0.7929]]), tensor([[0.7797]]), tensor([[0.7820]]), tensor([[0.7837]]), tensor([[0.7788]]), tensor([[0.7744]]), tensor([[0.7745]]), tensor([[0.7731]]), tensor([[0.7772]])]",421,446,0.3033088235294117
106,152,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,489,29," that includes sexuality as a whole. If Sontagist camp holds, we have to choose between modernist theory and the postcultural paradigm","[' that', ' includes', ' sexuality', ' as', ' a', ' whole', '.', ' If', ' S', 'ont', 'ag', 'ist', ' camp', ' holds']","[',', ' as', ' it', ' clearly', ' does', ',', ' that', ' the', ' Constitution', ' is', ' capable', ' of', ' intent', ',', ' then']","[',', ' we', ' have', ' to', ' choose', ' between', ' modern', 'ist', ' theory', ' and', ' the', ' post', 'c', 'ultural', ' paradigm']",0.9333333333333332,", as it clearly does, that the Constitution is capable of intent, then a central paradox within Gibson's Neuromancer emerges; it illuminates the dialectic, and therefore the futility, of neocapitalist class. Society is intr",", we have to choose between modernist theory and the postcultural paradigm",tensor([[0.8049]]),2,"[tensor([[0.7497]]), tensor([[0.8049]]), tensor([[0.7660]]), tensor([[0.7656]]), tensor([[0.7573]]), tensor([[0.7614]]), tensor([[0.7652]]), tensor([[0.7752]]), tensor([[0.7728]]), tensor([[0.7736]]), tensor([[0.7600]]), tensor([[0.7651]]), tensor([[0.7558]]), tensor([[0.7592]]), tensor([[0.7627]]), tensor([[0.7746]]), tensor([[0.7887]]), tensor([[0.7890]]), tensor([[0.7844]]), tensor([[0.7911]]), tensor([[0.7883]]), tensor([[0.7888]]), tensor([[0.7867]]), tensor([[0.7877]]), tensor([[0.7956]]), tensor([[0.7955]]), tensor([[0.7959]]), tensor([[0.7959]]), tensor([[0.7936]]), tensor([[0.7931]]), tensor([[0.7962]]), tensor([[0.7961]]), tensor([[0.7945]]), tensor([[0.7944]]), tensor([[0.7927]])]",488,516,0.3033088235294117
108,155,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,438,36,"’ to denote not, in fact, dematerialism, but subdematerialism. Derrida promotes the use of postcapitalist theory to deconstruct class.
However,","['’', ' to', ' denote', ' not', ',', ' in', ' fact', ',', ' dem', 'aterial', 'ism']","[',', ' but', ' post', '-dem', 'aterial', 'ism', '.', ' Furthermore', ',', ' D', '’', 'Er', 'lette', ' suggests', ' the', ' use', ' of', ' capitalist', ' narrative', ' to', ' challenge', ' outdated', ' perceptions', ' and', ' to']","[',', ' but', ' sub', 'dem', 'aterial', 'ism', '.', ' D', 'err', 'ida', ' promotes', ' the', ' use', ' of', ' post', 'capital', 'ist', ' theory', ' to', ' de', 'construct', ' class', '.\n', 'However', ',']",0.72,", but post-dematerialism. Furthermore, D’Erlette suggests the use of capitalist narrative to challenge outdated perceptions and to highlight the evolution of socio-economic structures within contemporary society. Therefore, the primary theme of d’Erlette’s analysis of the",", but subdematerialism. Derrida promotes the use of postcapitalist theory to deconstruct class.
However,",tensor([[0.8656]]),5,"[tensor([[0.7483]]), tensor([[0.7923]]), tensor([[0.7919]]), tensor([[0.8609]]), tensor([[0.8656]]), tensor([[0.8387]]), tensor([[0.8358]]), tensor([[0.8347]]), tensor([[0.8377]]), tensor([[0.8384]]), tensor([[0.8507]]), tensor([[0.8449]]), tensor([[0.8452]]), tensor([[0.8421]]), tensor([[0.8376]]), tensor([[0.8388]]), tensor([[0.8430]]), tensor([[0.8427]]), tensor([[0.8368]]), tensor([[0.8419]]), tensor([[0.8298]]), tensor([[0.8349]]), tensor([[0.8325]]), tensor([[0.8334]]), tensor([[0.8331]]), tensor([[0.8328]]), tensor([[0.8554]]), tensor([[0.8520]]), tensor([[0.8413]]), tensor([[0.8366]]), tensor([[0.8350]]), tensor([[0.8343]]), tensor([[0.8343]]), tensor([[0.8297]]), tensor([[0.8343]]), tensor([[0.8330]])]",437,472,0.3033088235294117
110,158,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,495,39,". If Sontagist camp holds, we have to choose between modernist theory and the postcultural paradigm of narrative.
But in Pattern Recognition, Gibson analyses Sontagist camp;","['.', ' If', ' S', 'ont', 'ag', 'ist', ' camp', ' holds', ',', ' we', ' have', ' to', ' choose', ' between', ' modern', 'ist']","['de', 'construction', ' and', ' post', 'text', 'ual', ' capitalism', '.', ' However', ',', ' the', ' subject', ' is', ' interpolated', ' into', ' a', ' S', 'ont', 'ag', 'ist', ' camp', ' that', ' includes']","[' theory', ' and', ' the', ' post', 'c', 'ultural', ' paradigm', ' of', ' narrative', '.\n', 'But', ' in', ' Pattern', ' Recognition', ',', ' Gibson', ' analyses', ' S', 'ont', 'ag', 'ist', ' camp', ';']",0.782608695652174,"deconstruction and posttextual capitalism. However, the subject is interpolated into a Sontagist camp that includes reality as a whole, reaffirming the inherent supremacy of capitalist socio-economic structures. Gibson's 'Neuromancer' serves as"," theory and the postcultural paradigm of narrative.
But in Pattern Recognition, Gibson analyses Sontagist camp;",tensor([[0.8945]]),29,"[tensor([[0.7610]]), tensor([[0.7770]]), tensor([[0.8059]]), tensor([[0.8344]]), tensor([[0.8321]]), tensor([[0.8389]]), tensor([[0.8363]]), tensor([[0.8341]]), tensor([[0.8298]]), tensor([[0.8258]]), tensor([[0.8277]]), tensor([[0.8262]]), tensor([[0.8544]]), tensor([[0.8712]]), tensor([[0.8721]]), tensor([[0.8631]]), tensor([[0.8652]]), tensor([[0.8633]]), tensor([[0.8648]]), tensor([[0.8705]]), tensor([[0.8627]]), tensor([[0.8642]]), tensor([[0.8638]]), tensor([[0.8629]]), tensor([[0.8607]]), tensor([[0.8557]]), tensor([[0.8540]]), tensor([[0.8729]]), tensor([[0.8945]]), tensor([[0.8837]]), tensor([[0.8759]]), tensor([[0.8789]])]",494,532,0.3033088235294117
