,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
215,gpt-4,Lorem Ipsum Standard Passage,42,29, ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur,"[' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit']","['in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur']","[' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur']",0.0588235294117647,"in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur,tensor([[1.]]),12,"[tensor([[0.8049]]), tensor([[0.8226]]), tensor([[0.8566]]), tensor([[0.8785]]), tensor([[0.8851]]), tensor([[0.9273]]), tensor([[0.9358]]), tensor([[0.9229]]), tensor([[0.9547]]), tensor([[0.9725]]), tensor([[0.9741]]), tensor([[1.]]), tensor([[0.9954]]), tensor([[0.9919]]), tensor([[0.9792]]), tensor([[0.9802]]), tensor([[0.9730]]), tensor([[0.9768]]), tensor([[0.9756]]), tensor([[0.9761]]), tensor([[0.9750]]), tensor([[0.9733]]), tensor([[0.9737]]), tensor([[0.9719]]), tensor([[0.9719]]), tensor([[0.9680]]), tensor([[0.9690]]), tensor([[0.9666]])]",41,69
218,gpt-4,Lorem Ipsum Standard Passage,3,21," dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut","[' dolor', ' sit', ' amet', ',', ' consectetur', ' adipiscing', ' elit', ',', ' sed']","['do', ' eiusmod', ' tempor', ' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut']","[' do', ' eiusmod', ' tempor', ' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut']",0.0833333333333333,"do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore", do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut,tensor([[1.]]),12,"[tensor([[0.8054]]), tensor([[0.8354]]), tensor([[0.9005]]), tensor([[0.9104]]), tensor([[0.9256]]), tensor([[0.9267]]), tensor([[0.9393]]), tensor([[0.9389]]), tensor([[0.9479]]), tensor([[0.9683]]), tensor([[0.9898]]), tensor([[1.]]), tensor([[0.9947]]), tensor([[0.9928]]), tensor([[0.9875]]), tensor([[0.9808]]), tensor([[0.9808]]), tensor([[0.9777]]), tensor([[0.9714]]), tensor([[0.9706]]), tensor([[0.9722]]), tensor([[0.9720]]), tensor([[0.9734]]), tensor([[0.9746]]), tensor([[0.9746]]), tensor([[0.9752]]), tensor([[0.9739]]), tensor([[0.9714]]), tensor([[0.9724]]), tensor([[0.9709]]), tensor([[0.9708]]), tensor([[0.9699]]), tensor([[0.9702]]), tensor([[0.9699]]), tensor([[0.9698]]), tensor([[0.9689]]), tensor([[0.9687]]), tensor([[0.9687]]), tensor([[0.9679]]), tensor([[0.9694]])]",2,22
221,gpt-4,Lorem Ipsum Standard Passage,2,20," ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua","[' ipsum', ' dolor', ' sit', ' amet', ',', ' consectetur', ' adipiscing', ' elit', ',']","['sed', ' do', ' eiusmod', ' tempor', ' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna', ' aliqua']","[' sed', ' do', ' eiusmod', ' tempor', ' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna', ' aliqua']",0.0909090909090909,"sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum", sed do eiusmod tempor incididunt ut labore et dolore magna aliqua,tensor([[0.9945]]),14,"[tensor([[0.7972]]), tensor([[0.8147]]), tensor([[0.8410]]), tensor([[0.8907]]), tensor([[0.8987]]), tensor([[0.9160]]), tensor([[0.9124]]), tensor([[0.9281]]), tensor([[0.9271]]), tensor([[0.9391]]), tensor([[0.9664]]), tensor([[0.9866]]), tensor([[0.9927]]), tensor([[0.9945]]), tensor([[0.9917]]), tensor([[0.9860]]), tensor([[0.9780]]), tensor([[0.9785]]), tensor([[0.9756]]), tensor([[0.9686]]), tensor([[0.9679]]), tensor([[0.9685]]), tensor([[0.9683]]), tensor([[0.9696]]), tensor([[0.9717]]), tensor([[0.9714]]), tensor([[0.9716]]), tensor([[0.9702]]), tensor([[0.9664]]), tensor([[0.9684]]), tensor([[0.9670]]), tensor([[0.9671]]), tensor([[0.9667]]), tensor([[0.9664]]), tensor([[0.9651]]), tensor([[0.9645]]), tensor([[0.9641]]), tensor([[0.9635]]), tensor([[0.9632]]), tensor([[0.9631]])]",1,20
224,gpt-4,Lorem Ipsum Standard Passage,27,26," veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in repreh","[' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi']","['ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh']","[' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh']",0.0666666666666666,"ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deser", ut aliquip ex ea commodo consequat. Duis aute irure dolor in repreh,tensor([[0.9864]]),14,"[tensor([[0.7983]]), tensor([[0.7918]]), tensor([[0.8481]]), tensor([[0.8775]]), tensor([[0.8926]]), tensor([[0.9101]]), tensor([[0.9425]]), tensor([[0.9622]]), tensor([[0.9678]]), tensor([[0.9755]]), tensor([[0.9805]]), tensor([[0.9834]]), tensor([[0.9859]]), tensor([[0.9864]]), tensor([[0.9804]]), tensor([[0.9788]]), tensor([[0.9807]]), tensor([[0.9748]]), tensor([[0.9740]]), tensor([[0.9665]]), tensor([[0.9709]]), tensor([[0.9671]]), tensor([[0.9666]]), tensor([[0.9620]]), tensor([[0.9609]]), tensor([[0.9573]]), tensor([[0.9536]]), tensor([[0.9522]]), tensor([[0.9505]]), tensor([[0.9517]]), tensor([[0.9523]]), tensor([[0.9519]]), tensor([[0.9501]]), tensor([[0.9491]]), tensor([[0.9476]])]",26,51
227,gpt-4,Lorem Ipsum Standard Passage,40,20,ip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse c,"['ip', ' ex', ' ea', ' commodo', ' consequat']","['.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c']","['.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c']",0.0,". Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est labor",. Duis aute irure dolor in reprehenderit in voluptate velit esse c,tensor([[0.9877]]),12,"[tensor([[0.7966]]), tensor([[0.8628]]), tensor([[0.8774]]), tensor([[0.8941]]), tensor([[0.9207]]), tensor([[0.9354]]), tensor([[0.9424]]), tensor([[0.9651]]), tensor([[0.9680]]), tensor([[0.9768]]), tensor([[0.9840]]), tensor([[0.9877]]), tensor([[0.9767]]), tensor([[0.9745]]), tensor([[0.9685]]), tensor([[0.9685]]), tensor([[0.9633]]), tensor([[0.9616]]), tensor([[0.9492]]), tensor([[0.9485]]), tensor([[0.9441]]), tensor([[0.9393]]), tensor([[0.9395]]), tensor([[0.9372]]), tensor([[0.9346]]), tensor([[0.9369]]), tensor([[0.9343]]), tensor([[0.9314]]), tensor([[0.9290]]), tensor([[0.9256]]), tensor([[0.9240]]), tensor([[0.9253]]), tensor([[0.9264]]), tensor([[0.9222]]), tensor([[0.9156]])]",39,58
230,gpt-4,Lorem Ipsum Standard Passage,20,27," magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis","[' magna', ' aliqua', '.', ' Ut', ' enim', ' ad']","['min', 'im', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.']","[' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis']",0.1428571428571428,"minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat"," minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis",tensor([[1.0000]]),16,"[tensor([[0.8102]]), tensor([[0.8519]]), tensor([[0.8975]]), tensor([[0.9082]]), tensor([[0.9123]]), tensor([[0.9510]]), tensor([[0.9617]]), tensor([[0.9724]]), tensor([[0.9787]]), tensor([[0.9789]]), tensor([[0.9859]]), tensor([[0.9875]]), tensor([[0.9892]]), tensor([[0.9916]]), tensor([[0.9866]]), tensor([[1.0000]]), tensor([[0.9980]]), tensor([[0.9965]]), tensor([[0.9950]]), tensor([[0.9943]]), tensor([[0.9870]]), tensor([[0.9866]]), tensor([[0.9847]]), tensor([[0.9849]]), tensor([[0.9855]]), tensor([[0.9824]]), tensor([[0.9805]]), tensor([[0.9755]]), tensor([[0.9820]]), tensor([[0.9820]]), tensor([[0.9782]]), tensor([[0.9798]]), tensor([[0.9792]]), tensor([[0.9781]])]",19,45
233,gpt-4,Lorem Ipsum Standard Passage,46,29, Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat,"[' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse']","['c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at']","[' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at']",0.0625,"cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat,tensor([[1.0000]]),10,"[tensor([[0.8034]]), tensor([[0.8566]]), tensor([[0.8883]]), tensor([[0.8864]]), tensor([[0.9202]]), tensor([[0.9471]]), tensor([[0.9654]]), tensor([[0.9863]]), tensor([[0.9915]]), tensor([[1.0000]]), tensor([[0.9879]]), tensor([[0.9865]]), tensor([[0.9763]]), tensor([[0.9815]]), tensor([[0.9800]]), tensor([[0.9808]]), tensor([[0.9799]]), tensor([[0.9790]]), tensor([[0.9787]]), tensor([[0.9781]]), tensor([[0.9770]]), tensor([[0.9732]]), tensor([[0.9738]]), tensor([[0.9679]])]",45,73
236,gpt-4,Lorem Ipsum Standard Passage,56,40,"ate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum","['ate', ' velit', ' esse', ' c', 'illum', ' dolore']","['eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident', ',', ' sunt', ' in', ' culpa', ' qui', ' offic', 'ia', ' deser', 'unt', ' moll', 'it', ' anim', ' id', ' est', ' labor', 'um']","[' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident', ',', ' sunt', ' in', ' culpa', ' qui', ' offic', 'ia', ' deser', 'unt', ' moll', 'it', ' anim', ' id', ' est', ' labor', 'um']",0.0294117647058823,"eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Et harumd dereud facilis est er expedit distinct. Netus"," eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum",tensor([[0.9987]]),23,"[tensor([[0.8099]]), tensor([[0.7707]]), tensor([[0.8535]]), tensor([[0.8962]]), tensor([[0.9204]]), tensor([[0.9524]]), tensor([[0.9541]]), tensor([[0.9631]]), tensor([[0.9723]]), tensor([[0.9745]]), tensor([[0.9735]]), tensor([[0.9788]]), tensor([[0.9778]]), tensor([[0.9836]]), tensor([[0.9856]]), tensor([[0.9874]]), tensor([[0.9895]]), tensor([[0.9911]]), tensor([[0.9925]]), tensor([[0.9923]]), tensor([[0.9943]]), tensor([[0.9963]]), tensor([[0.9987]]), tensor([[0.9968]]), tensor([[0.9954]]), tensor([[0.9952]]), tensor([[0.9945]]), tensor([[0.9920]]), tensor([[0.9887]]), tensor([[0.9844]]), tensor([[0.9848]])]",55,94
239,gpt-4,Lorem Ipsum Standard Passage,1,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco","['Lorem', ' ipsum', ' dolor', ' sit', ' amet', ',', ' consectetur']","['ad', 'ip', 'iscing', ' elit', ',', ' sed', ' do', ' eiusmod', ' tempor', ' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation']","[' adipiscing', ' elit', ',', ' sed', ' do', ' eiusmod', ' tempor', ' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co']",0.1851851851851851,"adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in volupt"," adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco",tensor([[1.]]),23,"[tensor([[0.8092]]), tensor([[0.8756]]), tensor([[0.9229]]), tensor([[0.9149]]), tensor([[0.9153]]), tensor([[0.9338]]), tensor([[0.9394]]), tensor([[0.9415]]), tensor([[0.9437]]), tensor([[0.9494]]), tensor([[0.9483]]), tensor([[0.9498]]), tensor([[0.9663]]), tensor([[0.9740]]), tensor([[0.9770]]), tensor([[0.9822]]), tensor([[0.9817]]), tensor([[0.9857]]), tensor([[0.9882]]), tensor([[0.9904]]), tensor([[0.9906]]), tensor([[0.9981]]), tensor([[1.]]), tensor([[0.9977]]), tensor([[0.9974]]), tensor([[0.9974]]), tensor([[0.9969]]), tensor([[0.9968]]), tensor([[0.9964]]), tensor([[0.9956]]), tensor([[0.9915]]), tensor([[0.9941]]), tensor([[0.9937]]), tensor([[0.9937]]), tensor([[0.9933]]), tensor([[0.9931]]), tensor([[0.9899]]), tensor([[0.9891]]), tensor([[0.9891]])]",0,33
242,gpt-4,Lorem Ipsum Standard Passage,45,26,. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur,"['.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt']","['ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur']","['ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur']",0.0,"ate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",ate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur,tensor([[1.0000]]),11,"[tensor([[0.8007]]), tensor([[0.8018]]), tensor([[0.8322]]), tensor([[0.8440]]), tensor([[0.8990]]), tensor([[0.9155]]), tensor([[0.9036]]), tensor([[0.9414]]), tensor([[0.9656]]), tensor([[0.9677]]), tensor([[1.0000]]), tensor([[0.9937]]), tensor([[0.9895]]), tensor([[0.9756]]), tensor([[0.9761]]), tensor([[0.9632]]), tensor([[0.9691]]), tensor([[0.9671]]), tensor([[0.9690]]), tensor([[0.9679]]), tensor([[0.9663]]), tensor([[0.9673]]), tensor([[0.9643]]), tensor([[0.9646]]), tensor([[0.9608]]), tensor([[0.9622]]), tensor([[0.9566]])]",44,69
245,gpt-4,Lorem Ipsum Standard Passage,42,32, ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaec,"[' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt']","['ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec']","['ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec']",0.0,"ate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Sed ut perspiciatis, unde om",ate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaec,tensor([[0.9979]]),13,"[tensor([[0.8007]]), tensor([[0.7991]]), tensor([[0.8321]]), tensor([[0.8418]]), tensor([[0.8967]]), tensor([[0.9126]]), tensor([[0.9011]]), tensor([[0.9350]]), tensor([[0.9589]]), tensor([[0.9630]]), tensor([[0.9876]]), tensor([[0.9904]]), tensor([[0.9979]]), tensor([[0.9851]]), tensor([[0.9847]]), tensor([[0.9743]]), tensor([[0.9774]]), tensor([[0.9762]]), tensor([[0.9777]]), tensor([[0.9768]]), tensor([[0.9757]]), tensor([[0.9760]]), tensor([[0.9733]]), tensor([[0.9735]]), tensor([[0.9690]]), tensor([[0.9703]]), tensor([[0.9646]]), tensor([[0.9638]]), tensor([[0.9633]]), tensor([[0.9556]]), tensor([[0.9580]]), tensor([[0.9580]])]",41,72
248,gpt-4,Lorem Ipsum Standard Passage,8,29," adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris","[' adipiscing', ' elit', ',', ' sed', ' do', ' eiusmod', ' tempor', ' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna']","['al', 'iqu', 'a', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co']","[' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is']",0.3125,"aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur."," aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris",tensor([[1.0000]]),12,"[tensor([[0.8031]]), tensor([[0.8960]]), tensor([[0.8773]]), tensor([[0.9178]]), tensor([[0.9127]]), tensor([[0.9423]]), tensor([[0.9597]]), tensor([[0.9625]]), tensor([[0.9597]]), tensor([[0.9877]]), tensor([[0.9909]]), tensor([[1.0000]]), tensor([[0.9977]]), tensor([[0.9977]]), tensor([[0.9951]]), tensor([[0.9951]]), tensor([[0.9936]]), tensor([[0.9921]]), tensor([[0.9887]]), tensor([[0.9859]]), tensor([[0.9830]]), tensor([[0.9826]]), tensor([[0.9808]]), tensor([[0.9814]]), tensor([[0.9770]]), tensor([[0.9770]]), tensor([[0.9763]]), tensor([[0.9780]]), tensor([[0.9785]]), tensor([[0.9751]]), tensor([[0.9741]]), tensor([[0.9691]]), tensor([[0.9737]]), tensor([[0.9740]]), tensor([[0.9719]])]",7,35
251,gpt-4,Lorem Ipsum Standard Passage,12,22," do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullam","[' do', ' eiusmod', ' tempor', ' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna']","['al', 'iqu', 'a', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud']","[' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam']",0.3846153846153846,"aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur."," aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullam",tensor([[0.9984]]),11,"[tensor([[0.8069]]), tensor([[0.9025]]), tensor([[0.8806]]), tensor([[0.9233]]), tensor([[0.9213]]), tensor([[0.9506]]), tensor([[0.9681]]), tensor([[0.9702]]), tensor([[0.9697]]), tensor([[0.9975]]), tensor([[0.9984]]), tensor([[0.9904]]), tensor([[0.9909]]), tensor([[0.9903]]), tensor([[0.9883]]), tensor([[0.9886]]), tensor([[0.9868]]), tensor([[0.9856]]), tensor([[0.9818]]), tensor([[0.9791]]), tensor([[0.9766]]), tensor([[0.9768]]), tensor([[0.9755]]), tensor([[0.9762]]), tensor([[0.9719]]), tensor([[0.9718]]), tensor([[0.9714]]), tensor([[0.9732]]), tensor([[0.9735]]), tensor([[0.9705]]), tensor([[0.9699]]), tensor([[0.9647]]), tensor([[0.9695]]), tensor([[0.9700]]), tensor([[0.9666]])]",11,32
