,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
111,gpt-3.5-turbo,Famous Quotes,38,13,"The more grateful I am, the more beauty I see. ","['The', ' more', ' grateful']","['you', ' are', ',', ' the', ' more', ' reasons', ' there', ' are', ' to', ' be']","[' I', ' am', ',', ' the', ' more', ' beauty', ' I', ' see', '.', ' ']",0.7,"you are, the more reasons there are to be grateful."," I am, the more beauty I see. ",tensor([[0.8892]]),6,"[tensor([[0.7709]]), tensor([[0.8065]]), tensor([[0.8655]]), tensor([[0.8480]]), tensor([[0.8891]]), tensor([[0.8892]]), tensor([[0.8802]]), tensor([[0.8823]]), tensor([[0.8822]]), tensor([[0.8845]]), tensor([[0.8751]])]",0,12
114,gpt-3.5-turbo,Famous Quotes,39,27,"As we express our gratitude, we must never forget that the highest appreciation is not to utter words, but to live by them. ",['As'],"['As', ' we', ' express', ' our', ' gratitude', ',', ' we', ' must', ' never', ' forget', ' that', ' the', ' highest', ' appreciation', ' is', ' not', ' to', ' utter', ' words', ',', ' but', ' to', ' live', ' by', ' them', '.']","[' we', ' express', ' our', ' gratitude', ',', ' we', ' must', ' never', ' forget', ' that', ' the', ' highest', ' appreciation', ' is', ' not', ' to', ' utter', ' words', ',', ' but', ' to', ' live', ' by', ' them', '.', ' ']",0.0769230769230769,"As we express our gratitude, we must never forget that the highest appreciation is not to utter words, but to live by them."," we express our gratitude, we must never forget that the highest appreciation is not to utter words, but to live by them. ",tensor([[0.9915]]),24,"[tensor([[0.7772]]), tensor([[0.7767]]), tensor([[0.8066]]), tensor([[0.8336]]), tensor([[0.8453]]), tensor([[0.8825]]), tensor([[0.8772]]), tensor([[0.8719]]), tensor([[0.8721]]), tensor([[0.9121]]), tensor([[0.9133]]), tensor([[0.9169]]), tensor([[0.9269]]), tensor([[0.9428]]), tensor([[0.9446]]), tensor([[0.9288]]), tensor([[0.9380]]), tensor([[0.9626]]), tensor([[0.9761]]), tensor([[0.9762]]), tensor([[0.9748]]), tensor([[0.9790]]), tensor([[0.9806]]), tensor([[0.9915]])]",0,26
117,gpt-3.5-turbo,Famous Quotes,40,40,At times our own light goes out and is rekindled by a spark from another person. Each of us has cause to think with deep gratitude of those who have lit the flame within us. ,"['At', ' times', ' our', ' own', ' light', ' goes', ' out', ' and', ' is', ' re', 'kind', 'led', ' by']","['a', ' spark', ' from', ' another', ' person', '.']","[' a', ' spark', ' from', ' another', ' person', '.']",0.1666666666666666,a spark from another person., a spark from another person. Each of us has cause to think with deep gratitude of those who have lit the flame within us. ,tensor([[0.8987]]),6,"[tensor([[0.8063]]), tensor([[0.8270]]), tensor([[0.8789]]), tensor([[0.8819]]), tensor([[0.8837]]), tensor([[0.8987]])]",0,18
120,gpt-3.5-turbo,Famous Quotes,41,28,"In our daily lives, we must see that it is not happiness that makes us grateful, but the gratefulness that makes us happy. ","['In', ' our', ' daily', ' lives', ',', ' we', ' must', ' see', ' that', ' it', ' is', ' not', ' happiness']","['that', ' makes', ' us', ' grateful', ',', ' but', ' rather', ' gratitude', ' that', ' makes', ' us', ' happy', '.']","[' that', ' makes', ' us', ' grateful', ',', ' but', ' the', ' grateful', 'ness', ' that', ' makes', ' us', ' happy']",0.3846153846153846,"that makes us grateful, but rather gratitude that makes us happy."," that makes us grateful, but the gratefulness that makes us happy. ",tensor([[0.9702]]),12,"[tensor([[0.7763]]), tensor([[0.8108]]), tensor([[0.8219]]), tensor([[0.8546]]), tensor([[0.9170]]), tensor([[0.9331]]), tensor([[0.9401]]), tensor([[0.9545]]), tensor([[0.9578]]), tensor([[0.9611]]), tensor([[0.9623]]), tensor([[0.9702]])]",0,25
123,gpt-3.5-turbo,Famous Quotes,42,21,"Gratitude unlocks the fullness of life. It turns what we have into enough, and more. ","['Gr', 'atitude', ' unlocks', ' the', ' full', 'ness', ' of', ' life', '.']","['Gr', 'atitude', ' unlocks', ' the', ' full', 'ness', ' of', ' life', '.', ' It', ' turns', ' what']","[' It', ' turns', ' what', ' we', ' have', ' into', ' enough', ',', ' and', ' more', '.', ' ']",1.0,"Gratitude unlocks the fullness of life. It turns what we have into enough, and more. It turns denial into acceptance, chaos into order, confusion into clarity. It turns problems into gifts, failures into opportunities, the unexpected into perfect timing."," It turns what we have into enough, and more. ",tensor([[0.9029]]),14,"[tensor([[0.7762]]), tensor([[0.8037]]), tensor([[0.8181]]), tensor([[0.8332]]), tensor([[0.8383]]), tensor([[0.8396]]), tensor([[0.8391]]), tensor([[0.8332]]), tensor([[0.8583]]), tensor([[0.8591]]), tensor([[0.8682]]), tensor([[0.8832]]), tensor([[0.8782]]), tensor([[0.9029]]), tensor([[0.8818]]), tensor([[0.9006]]), tensor([[0.8815]]), tensor([[0.8895]]), tensor([[0.8639]]), tensor([[0.8670]]), tensor([[0.8602]]), tensor([[0.8588]]), tensor([[0.8579]]), tensor([[0.8592]]), tensor([[0.8567]]), tensor([[0.8567]]), tensor([[0.8606]]), tensor([[0.8492]]), tensor([[0.8573]]), tensor([[0.8565]]), tensor([[0.8514]]), tensor([[0.8602]]), tensor([[0.8518]]), tensor([[0.8501]]), tensor([[0.8564]]), tensor([[0.8440]]), tensor([[0.8492]]), tensor([[0.8490]]), tensor([[0.8490]]), tensor([[0.8560]])]",0,20
126,gpt-3.5-turbo,Famous Quotes,43,19,"Work and live to serve others, leave the world a little better than you found it. ","['Work', ' and', ' live', ' to', ' serve']","['others', ',', ' and', ' to', ' leave', ' the', ' world', ' a', ' little', ' better', ' than', ' you', ' found', ' it']","[' others', ',', ' leave', ' the', ' world', ' a', ' little', ' better', ' than', ' you', ' found', ' it', '.', ' ']",0.3571428571428571,"others, and to leave the world a little better than you found it."," others, leave the world a little better than you found it. ",tensor([[0.9670]]),14,"[tensor([[0.7832]]), tensor([[0.8471]]), tensor([[0.8456]]), tensor([[0.8377]]), tensor([[0.8792]]), tensor([[0.8838]]), tensor([[0.8911]]), tensor([[0.8971]]), tensor([[0.9287]]), tensor([[0.9451]]), tensor([[0.9531]]), tensor([[0.9543]]), tensor([[0.9627]]), tensor([[0.9670]])]",0,18
129,gpt-3.5-turbo,Famous Quotes,44,18,"Generosity consists not the sum given, but the manner in which it is bestowed. ","['Gener', 'osity', ' consists', ' not', ' the', ' sum', ' given', ',', ' but']","['the', ' manner', ' in', ' which', ' it', ' is', ' bestowed', '.']","[' the', ' manner', ' in', ' which', ' it', ' is', ' bestowed', '.']",0.125,the manner in which it is bestowed., the manner in which it is bestowed. ,tensor([[1.0000]]),8,"[tensor([[0.7903]]), tensor([[0.8234]]), tensor([[0.8806]]), tensor([[0.8734]]), tensor([[0.8964]]), tensor([[0.9111]]), tensor([[0.9142]]), tensor([[1.0000]])]",0,16
132,gpt-3.5-turbo,Famous Quotes,45,22,"If you want others to be happy, practice compassion; if you want to be happy, practice compassion.  ","['If', ' you', ' want', ' others', ' to', ' be']","['happy', ',', ' practice', ' compassion']","[' happy', ',', ' practice', ' compassion']",0.25,"happy, practice compassion"," happy, practice compassion; if you want to be happy, practice compassion.  ",tensor([[0.9604]]),4,"[tensor([[0.7704]]), tensor([[0.8531]]), tensor([[0.8876]]), tensor([[0.9604]])]",0,9
135,gpt-3.5-turbo,Famous Quotes,46,38,"I know you've heard it a thousand times before, but it's true... hard work pays off. If you want to be good, you have to practice, practice, practice. ","['I', ' know', ' you', ""'ve"", ' heard', ' it', ' a', ' thousand', ' times', ' before', ',', ' but', ' it', ""'s"", ' true', '...', ' hard', ' work']","['p', 'ays', ' off', '.']","[' pays', ' off', '.', ' If']",0.75,pays off.," pays off. If you want to be good, you have to practice, practice, practice. ",tensor([[0.8784]]),3,"[tensor([[0.8042]]), tensor([[0.8261]]), tensor([[0.8784]])]",0,21
138,gpt-3.5-turbo,Famous Quotes,47,38,"""Do it again. Play it again. Sing it again. Read it again. Write it again. Sketch it again. Rehearse it again. Run it again. Try it again.","['""Do', ' it', ' again', '.', ' Play', ' it', ' again', '.']","['Sam', '.""']","[' Sing', ' it']",1.0,"Sam.""", Sing it again. Read it again. Write it again. Sketch it again. Rehearse it again. Run it again. Try it again.,tensor([[0.7931]]),1,"[tensor([[0.7931]]), tensor([[0.7707]])]",0,9
141,gpt-3.5-turbo,Famous Quotes,48,11,"Because again is practice, and practice is improvement. """,['Because'],"['in', ' the', ' end', ',', ' it', ' is', ' our', ' choices', ' that', ' show']","[' again', ' is', ' practice', ',', ' and', ' practice', ' is', ' improvement', '.', ' ""']",0.9,"in the end, it is our choices that show what we truly are, far more than our abilities."," again is practice, and practice is improvement. """,tensor([[0.8238]]),6,"[tensor([[0.7570]]), tensor([[0.7769]]), tensor([[0.7887]]), tensor([[0.8057]]), tensor([[0.8069]]), tensor([[0.8238]]), tensor([[0.8170]]), tensor([[0.7952]]), tensor([[0.7984]]), tensor([[0.7944]]), tensor([[0.7922]]), tensor([[0.7964]]), tensor([[0.8009]]), tensor([[0.8086]]), tensor([[0.8046]]), tensor([[0.8121]]), tensor([[0.8029]]), tensor([[0.7963]]), tensor([[0.7987]])]",0,10
144,gpt-3.5-turbo,Famous Quotes,49,13,"Take chances, make mistakes. That's how you grow. ","['Take', ' chances', ',', ' make']","['mist', 'akes', ',', ' and', ' learn', ' from', ' them', '.']","[' mistakes', '.', ' That', ""'s"", ' how', ' you', ' grow', '.']",0.875,"mistakes, and learn from them.", mistakes. That's how you grow. ,tensor([[0.8967]]),5,"[tensor([[0.7917]]), tensor([[0.8953]]), tensor([[0.8873]]), tensor([[0.8935]]), tensor([[0.8967]]), tensor([[0.8960]])]",0,11
147,gpt-3.5-turbo,Famous Quotes,50,9,Practice is the best of all instructors. ,"['Practice', ' is', ' the']","['key', ' to', ' success', '.']","[' best', ' of', ' all', ' instructors']",1.0,key to success., best of all instructors. ,tensor([[0.7994]]),4,"[tensor([[0.7676]]), tensor([[0.7366]]), tensor([[0.7669]]), tensor([[0.7994]])]",0,6
150,gpt-3.5-turbo,Famous Quotes,51,33,"To be whole. To be complete. Wildness reminds us what it means to be human, what we are connected to rather than what we are separate from. ",['To'],"['be', ' or', ' not', ' to', ' be', ',', ' that', ' is', ' the', ' question', '.']","[' be', ' whole', '.', ' To', ' be', ' complete', '.', ' Wild', 'ness', ' reminds', ' us']",0.9090909090909092,"be or not to be, that is the question."," be whole. To be complete. Wildness reminds us what it means to be human, what we are connected to rather than what we are separate from. ",tensor([[0.8280]]),6,"[tensor([[0.7988]]), tensor([[0.8172]]), tensor([[0.8235]]), tensor([[0.8081]]), tensor([[0.8210]]), tensor([[0.8280]]), tensor([[0.8186]]), tensor([[0.8212]]), tensor([[0.8262]]), tensor([[0.8122]])]",0,11
153,gpt-3.5-turbo,Famous Quotes,52,17,True humility is being able to accept criticisms as graciously as we accept compliments.  ,"['True', ' humility', ' is', ' being', ' able']","['to', ' acknowledge', ' and', ' accept', ' your', ' own', ' limitations', ' and', ' mistakes', ' without', ' seeking', ' validation']","[' to', ' accept', ' criticisms', ' as', ' grac', 'iously', ' as', ' we', ' accept', ' compliments', '.', '  ']",1.0,to acknowledge and accept your own limitations and mistakes without seeking validation or recognition from others., to accept criticisms as graciously as we accept compliments.  ,tensor([[0.8967]]),5,"[tensor([[0.7544]]), tensor([[0.7775]]), tensor([[0.8892]]), tensor([[0.8909]]), tensor([[0.8967]]), tensor([[0.8962]]), tensor([[0.8901]]), tensor([[0.8832]]), tensor([[0.8823]]), tensor([[0.8932]]), tensor([[0.8848]]), tensor([[0.8854]]), tensor([[0.8872]]), tensor([[0.8818]]), tensor([[0.8861]]), tensor([[0.8878]]), tensor([[0.8924]])]",0,16
156,gpt-3.5-turbo,Famous Quotes,53,37,"Keep your dreams alive. Understand to achieve anything requires faith and belief in yourself, vision, hard work, determination, and dedication. Remember all things are possible for those who believe. ","['Keep', ' your', ' dreams', ' alive', '.', ' Understand', ' to', ' achieve', ' anything', ' requires', ' faith', ' and', ' belief', ' in', ' yourself']","[',', ' vision', ',', ' hard', ' work', ',', ' determination', ',', ' and', ' dedication', '.', ' Remember', ' all', ' things', ' are', ' possible', ' for', ' those', ' who', ' believe', '.']","[',', ' vision', ',', ' hard', ' work', ',', ' determination', ',', ' and', ' dedication', '.', ' Remember', ' all', ' things', ' are', ' possible', ' for', ' those', ' who', ' believe', '.']",0.0,", vision, hard work, determination, and dedication. Remember all things are possible for those who believe.",", vision, hard work, determination, and dedication. Remember all things are possible for those who believe. ",tensor([[1.0000]]),17,"[tensor([[0.7894]]), tensor([[0.8564]]), tensor([[0.8911]]), tensor([[0.8670]]), tensor([[0.9137]]), tensor([[0.9264]]), tensor([[0.9277]]), tensor([[0.9477]]), tensor([[0.9451]]), tensor([[0.9366]]), tensor([[0.9484]]), tensor([[0.9584]]), tensor([[0.9737]]), tensor([[0.9735]]), tensor([[0.9772]]), tensor([[0.9786]]), tensor([[1.0000]])]",0,35
159,gpt-3.5-turbo,Famous Quotes,54,14,"Either I will find a way, or I will make one. ",['Either'],"['you', ' run', ' the', ' day', ',', ' or', ' the', ' day', ' runs', ' you', '.']","[' I', ' will', ' find', ' a', ' way', ',', ' or', ' I', ' will', ' make', ' one']",0.9090909090909092,"you run the day, or the day runs you."," I will find a way, or I will make one. ",tensor([[0.7950]]),4,"[tensor([[0.7650]]), tensor([[0.7921]]), tensor([[0.7661]]), tensor([[0.7950]]), tensor([[0.7712]]), tensor([[0.7905]]), tensor([[0.7787]]), tensor([[0.7926]]), tensor([[0.7937]]), tensor([[0.7842]])]",0,11
162,gpt-3.5-turbo,Famous Quotes,55,25,Believe in yourself and all that you are. Know that there is something inside you that is greater than any obstacle. ,"['Bel', 'ieve', ' in', ' yourself', ' and', ' all', ' that', ' you', ' are', '.']","['Bel', 'ieve', ' in', ' yourself', ' and', ' all', ' that', ' you', ' are', ' capable', ' of', ' achieving', '.']","[' Know', ' that', ' there', ' is', ' something', ' inside', ' you', ' that', ' is', ' greater', ' than', ' any', ' obstacle']",1.0,Believe in yourself and all that you are capable of achieving., Know that there is something inside you that is greater than any obstacle. ,tensor([[0.8845]]),12,"[tensor([[0.7897]]), tensor([[0.8042]]), tensor([[0.8184]]), tensor([[0.8476]]), tensor([[0.8532]]), tensor([[0.8527]]), tensor([[0.8580]]), tensor([[0.8630]]), tensor([[0.8672]]), tensor([[0.8782]]), tensor([[0.8841]]), tensor([[0.8845]])]",0,22
165,gpt-3.5-turbo,Famous Quotes,56,14,"Don't cry because it's over, smile because it happened. ","['Don', ""'t"", ' cry', ' because', ' it', ""'s"", ' over']","['sm', 'ile', ' because', ' it', ' happened', '.']","[',', ' smile', ' because', ' it', ' happened', '.']",0.3333333333333333,smile because it happened.,", smile because it happened. ",tensor([[0.9851]]),5,"[tensor([[0.7642]]), tensor([[0.8484]]), tensor([[0.8990]]), tensor([[0.9145]]), tensor([[0.9851]])]",0,12
168,gpt-3.5-turbo,Famous Quotes,57,11,A smile is a curve that sets everything straight.  ,['A'],"['jour', 'ney', ' of', ' a', ' thousand', ' miles', ' begins', ' with', ' a', ' single']","[' smile', ' is', ' a', ' curve', ' that', ' sets', ' everything', ' straight', '.', '  ']",1.0,journey of a thousand miles begins with a single step., smile is a curve that sets everything straight.  ,tensor([[0.8073]]),11,"[tensor([[0.7712]]), tensor([[0.7394]]), tensor([[0.7443]]), tensor([[0.7487]]), tensor([[0.7371]]), tensor([[0.7497]]), tensor([[0.7530]]), tensor([[0.7559]]), tensor([[0.7654]]), tensor([[0.7635]]), tensor([[0.8073]])]",0,10
171,gpt-3.5-turbo,Famous Quotes,58,14,"Just one smile, immensely increases the beauty, of the universe. ",['Just'],"['do', ' it', '!']","[' one', ' smile', ',']",1.0,do it!," one smile, immensely increases the beauty, of the universe. ",tensor([[0.7742]]),1,"[tensor([[0.7742]]), tensor([[0.7591]]), tensor([[0.7660]])]",0,3
174,gpt-3.5-turbo,Famous Quotes,59,15,"If you see someone without a smile, give them one of yours. ","['If', ' you']","['can', ""'t"", ' fly', ',', ' then', ' run', '.', ' If', ' you', ' can', ""'t"", ' run', ',']","[' see', ' someone', ' without', ' a', ' smile', ',', ' give', ' them', ' one', ' of', ' yours', '.', ' ']",1.0,"can't fly, then run. If you can't run, then walk. If you can't walk, then crawl. But whatever you do, you have to keep moving forward."," see someone without a smile, give them one of yours. ",tensor([[0.8233]]),23,"[tensor([[0.7882]]), tensor([[0.7436]]), tensor([[0.7828]]), tensor([[0.7648]]), tensor([[0.7859]]), tensor([[0.7791]]), tensor([[0.8003]]), tensor([[0.8008]]), tensor([[0.8065]]), tensor([[0.8069]]), tensor([[0.8086]]), tensor([[0.8105]]), tensor([[0.8156]]), tensor([[0.8094]]), tensor([[0.8107]]), tensor([[0.8126]]), tensor([[0.8064]]), tensor([[0.8118]]), tensor([[0.8088]]), tensor([[0.8138]]), tensor([[0.8095]]), tensor([[0.8125]]), tensor([[0.8233]]), tensor([[0.8054]]), tensor([[0.8114]]), tensor([[0.8025]]), tensor([[0.8007]])]",0,14
177,gpt-3.5-turbo,Famous Quotes,60,22,"Every breath we take, every step we make, can be filled with peace, joy and serenity. ","['Every', ' breath']","['you', ' take']","[' we', ' take']",0.5,you take," we take, every step we make, can be filled with peace, joy and serenity. ",tensor([[0.8027]]),3,"[tensor([[0.7684]]), tensor([[0.7697]]), tensor([[0.8027]])]",0,3
