,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
154,156,gpt-3.5-turbo,Random Sheep,224,30," day forward, Daisy followed Matilda everywhere, learning from her wisdom and kindness. Together, they roamed the meadows, grazing on sweet grass and","[' day', ' forward', ',', ' Daisy', ' followed', ' Mat', 'ilda']","[' everywhere', ' she', ' went', ',', ' eager', ' to', ' learn', ' everything', ' she', ' could', '.', ' Mat', 'ilda', ' was', ' patient', ' and', ' kind', ',', ' teaching', ' Daisy', ' the', ' ways', ' of']","[' everywhere', ',', ' learning', ' from', ' her', ' wisdom', ' and', ' kindness', '.', ' Together', ',', ' they', ' ro', 'amed', ' the', ' me', 'adows', ',', ' grazing', ' on', ' sweet', ' grass', ' and']",0.9130434782608696," everywhere she went, eager to learn everything she could. Matilda was patient and kind, teaching Daisy the ways of the flock and sharing her wisdom with the young lamb. As they roamed the fields together, Matilda explained the importance of staying together"," everywhere, learning from her wisdom and kindness. Together, they roamed the meadows, grazing on sweet grass and",tensor([[0.8957]]),37,"[tensor([[0.7361]]), tensor([[0.7361]]), tensor([[0.8004]]), tensor([[0.8233]]), tensor([[0.8502]]), tensor([[0.8489]]), tensor([[0.8485]]), tensor([[0.8716]]), tensor([[0.8714]]), tensor([[0.8771]]), tensor([[0.8678]]), tensor([[0.8668]]), tensor([[0.8674]]), tensor([[0.8688]]), tensor([[0.8704]]), tensor([[0.8732]]), tensor([[0.8723]]), tensor([[0.8658]]), tensor([[0.8681]]), tensor([[0.8588]]), tensor([[0.8624]]), tensor([[0.8635]]), tensor([[0.8725]]), tensor([[0.8803]]), tensor([[0.8722]]), tensor([[0.8727]]), tensor([[0.8723]]), tensor([[0.8712]]), tensor([[0.8789]]), tensor([[0.8723]]), tensor([[0.8804]]), tensor([[0.8752]]), tensor([[0.8772]]), tensor([[0.8834]]), tensor([[0.8846]]), tensor([[0.8847]]), tensor([[0.8957]]), tensor([[0.8860]]), tensor([[0.8729]]), tensor([[0.8780]]), tensor([[0.8674]]), tensor([[0.8730]]), tensor([[0.8649]]), tensor([[0.8654]])]",223,252,0.01
157,159,gpt-3.5-turbo,Random Sheep,96,25," noticed something amiss. One of the youngest lambs, a spirited little ewe named Daisy, was missing. Concerned","[' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest']","['she', 'ep', ',', ' a', ' lamb', ' named', ' Clover', ',', ' was', ' nowhere', ' to', ' be', ' found', '.', ' Panic', ' surged']","[' lam', 'bs', ',', ' a', ' spirited', ' little', ' ew', 'e', ' named', ' Daisy', ',', ' was', ' missing', '.', ' Concern', 'ed']",0.8125,"sheep, a lamb named Clover, was nowhere to be found. Panic surged through the flock as they frantically searched the meadow, calling out for Clover. Just as despair began to set in, a soft bleating was heard from a nearby"," lambs, a spirited little ewe named Daisy, was missing. Concerned",tensor([[0.9091]]),12,"[tensor([[0.7551]]), tensor([[0.8421]]), tensor([[0.8385]]), tensor([[0.8404]]), tensor([[0.8492]]), tensor([[0.8610]]), tensor([[0.8727]]), tensor([[0.8852]]), tensor([[0.8793]]), tensor([[0.8850]]), tensor([[0.8714]]), tensor([[0.9091]]), tensor([[0.9018]]), tensor([[0.9036]]), tensor([[0.9078]]), tensor([[0.8984]]), tensor([[0.9017]]), tensor([[0.9019]]), tensor([[0.8983]]), tensor([[0.8992]]), tensor([[0.9010]]), tensor([[0.8841]]), tensor([[0.8874]]), tensor([[0.8869]]), tensor([[0.8881]]), tensor([[0.8807]]), tensor([[0.8857]]), tensor([[0.8843]]), tensor([[0.8861]]), tensor([[0.8847]]), tensor([[0.8854]]), tensor([[0.8847]]), tensor([[0.8810]]), tensor([[0.8873]]), tensor([[0.8838]]), tensor([[0.8826]]), tensor([[0.8838]]), tensor([[0.8799]]), tensor([[0.8797]]), tensor([[0.8849]]), tensor([[0.8805]])]",95,119,0.01
160,162,gpt-3.5-turbo,Random Sheep,126,38," search party among the flock, and they set off across the fields, bleating Daisy's name in unison.
After what felt like an eternity of searching, they found Daisy trapped in a","[' search', ' party', ' among', ' the', ' flock', ',', ' and', ' they']","['sc', 'oured', ' every', ' corner', ' of', ' the', ' pasture', ',', ' calling', ' out', ' the', ' missing', ' sheep', ""'s"", ' name', '.', ' As', ' the', ' sun', ' began', ' to', ' set', ',', ' just', ' when', ' they', ' were', ' about', ' to', ' lose']","[' set', ' off', ' across', ' the', ' fields', ',', ' ble', 'ating', ' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt', ' like', ' an', ' eternity', ' of', ' searching', ',', ' they', ' found', ' Daisy', ' trapped', ' in', ' a']",0.9666666666666668,"scoured every corner of the pasture, calling out the missing sheep's name. As the sun began to set, just when they were about to lose hope, they heard a faint bleating coming from behind a cluster of bushes. Rushing over,"," set off across the fields, bleating Daisy's name in unison.
After what felt like an eternity of searching, they found Daisy trapped in a",tensor([[0.8539]]),32,"[tensor([[0.7487]]), tensor([[0.7649]]), tensor([[0.7789]]), tensor([[0.7758]]), tensor([[0.7942]]), tensor([[0.8001]]), tensor([[0.8034]]), tensor([[0.8160]]), tensor([[0.8097]]), tensor([[0.8125]]), tensor([[0.8246]]), tensor([[0.8090]]), tensor([[0.8114]]), tensor([[0.8356]]), tensor([[0.8360]]), tensor([[0.8368]]), tensor([[0.8403]]), tensor([[0.8433]]), tensor([[0.8320]]), tensor([[0.8447]]), tensor([[0.8473]]), tensor([[0.8458]]), tensor([[0.8487]]), tensor([[0.8494]]), tensor([[0.8491]]), tensor([[0.8448]]), tensor([[0.8378]]), tensor([[0.8443]]), tensor([[0.8417]]), tensor([[0.8415]]), tensor([[0.8446]]), tensor([[0.8539]]), tensor([[0.8531]]), tensor([[0.8532]]), tensor([[0.8503]]), tensor([[0.8526]]), tensor([[0.8532]]), tensor([[0.8532]]), tensor([[0.8380]]), tensor([[0.8481]]), tensor([[0.8418]])]",125,162,0.01
162,165,gpt-3.5-turbo,Random Sheep,198,37," their way back to the safety of the flock, Daisy nestled close to Matilda, grateful for her guidance and care.
From that day forward, Daisy followed Matilda everywhere, learning from","[' their', ' way', ' back', ' to', ' the', ' safety', ' of', ' the', ' flock', ',', ' Daisy', ' nestled']","['into', ' the', ' warm', ' embrace', ' of', ' her', ' mother', ',', ' who', ' envelop', 'ed', ' her', ' with', ' love', ' and', ' relief', '.', ' The', ' other', ' sheep', ' gathered', ' around', ',', ' n', 'uzz']","[' close', ' to', ' Mat', 'ilda', ',', ' grateful', ' for', ' her', ' guidance', ' and', ' care', '.\n', 'From', ' that', ' day', ' forward', ',', ' Daisy', ' followed', ' Mat', 'ilda', ' everywhere', ',', ' learning', ' from']",0.96,"into the warm embrace of her mother, who enveloped her with love and relief. The other sheep gathered around, nuzzling and bleating softly, happy to see Daisy return unharmed. As the sun began to set over the rolling green"," close to Matilda, grateful for her guidance and care.
From that day forward, Daisy followed Matilda everywhere, learning from",tensor([[0.8447]]),29,"[tensor([[0.7297]]), tensor([[0.7458]]), tensor([[0.7613]]), tensor([[0.7392]]), tensor([[0.7528]]), tensor([[0.7620]]), tensor([[0.7752]]), tensor([[0.7717]]), tensor([[0.7855]]), tensor([[0.7808]]), tensor([[0.7830]]), tensor([[0.7854]]), tensor([[0.7888]]), tensor([[0.7910]]), tensor([[0.7838]]), tensor([[0.7933]]), tensor([[0.7915]]), tensor([[0.7942]]), tensor([[0.7866]]), tensor([[0.7792]]), tensor([[0.7881]]), tensor([[0.7869]]), tensor([[0.7833]]), tensor([[0.7760]]), tensor([[0.7854]]), tensor([[0.7878]]), tensor([[0.7883]]), tensor([[0.8440]]), tensor([[0.8447]]), tensor([[0.8346]]), tensor([[0.8414]]), tensor([[0.8399]]), tensor([[0.8410]]), tensor([[0.8419]]), tensor([[0.8435]]), tensor([[0.8423]]), tensor([[0.8410]]), tensor([[0.8378]]), tensor([[0.8337]]), tensor([[0.8319]])]",197,233,0.01
165,168,gpt-3.5-turbo,Random Sheep,129,27," the flock, and they set off across the fields, bleating Daisy's name in unison.
After what felt like an eternity of","[' the', ' flock', ',', ' and', ' they', ' set', ' off', ' across', ' the', ' fields']","[' towards', ' the', ' rolling', ' hills', ' in', ' the', ' distance', '.', ' The', ' sheep', ' followed', ' closely', ' behind', ' their', ' leader', ',', ' their']","[',', ' ble', 'ating', ' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt', ' like', ' an', ' eternity', ' of']",1.0," towards the rolling hills in the distance. The sheep followed closely behind their leader, their fluffy white coats catching the golden rays of the setting sun. As they made their way through the lush green meadows, the sound of their gentle bleating filled the",", bleating Daisy's name in unison.
After what felt like an eternity of",tensor([[0.7900]]),4,"[tensor([[0.7679]]), tensor([[0.7679]]), tensor([[0.7804]]), tensor([[0.7900]]), tensor([[0.7604]]), tensor([[0.7411]]), tensor([[0.7453]]), tensor([[0.7514]]), tensor([[0.7366]]), tensor([[0.7508]]), tensor([[0.7291]]), tensor([[0.7365]]), tensor([[0.7374]]), tensor([[0.7388]]), tensor([[0.7381]]), tensor([[0.7387]]), tensor([[0.7477]]), tensor([[0.7459]]), tensor([[0.7418]]), tensor([[0.7424]]), tensor([[0.7359]]), tensor([[0.7383]]), tensor([[0.7367]]), tensor([[0.7389]]), tensor([[0.7420]]), tensor([[0.7408]]), tensor([[0.7371]]), tensor([[0.7361]]), tensor([[0.7438]]), tensor([[0.7445]]), tensor([[0.7450]]), tensor([[0.7475]]), tensor([[0.7437]]), tensor([[0.7451]]), tensor([[0.7463]]), tensor([[0.7435]]), tensor([[0.7395]]), tensor([[0.7317]]), tensor([[0.7416]]), tensor([[0.7424]]), tensor([[0.7442]]), tensor([[0.7433]]), tensor([[0.7395]]), tensor([[0.7613]]), tensor([[0.7602]]), tensor([[0.7621]])]",128,154,0.01
168,171,gpt-3.5-turbo,Random Sheep,54,25," ewe named Matilda. She had seen many seasons come and go, her fleece a testament to the passage of time.
","[' ew', 'e', ' named', ' Mat', 'ilda', '.']","['Mat', 'ilda', ' was', ' known', ' for', ' her', ' playful', ' antics', ' and', ' mis', 'chie', 'vous', ' nature', '.', ' She', ' loved', ' to', ' explore', ' the']","[' She', ' had', ' seen', ' many', ' seasons', ' come', ' and', ' go', ',', ' her', ' fleece', ' a', ' testament', ' to', ' the', ' passage', ' of', ' time', '.\n']",1.0,"Matilda was known for her playful antics and mischievous nature. She loved to explore the fields, chasing after butterflies and rolling in the soft grass. Her wool was the softest in the flock, and she took great pride in keeping it clean"," She had seen many seasons come and go, her fleece a testament to the passage of time.
",tensor([[0.7988]]),17,"[tensor([[0.7305]]), tensor([[0.7110]]), tensor([[0.7611]]), tensor([[0.7927]]), tensor([[0.7770]]), tensor([[0.7973]]), tensor([[0.7876]]), tensor([[0.7765]]), tensor([[0.7823]]), tensor([[0.7772]]), tensor([[0.7786]]), tensor([[0.7816]]), tensor([[0.7880]]), tensor([[0.7830]]), tensor([[0.7847]]), tensor([[0.7857]]), tensor([[0.7988]]), tensor([[0.7875]]), tensor([[0.7865]]), tensor([[0.7823]]), tensor([[0.7840]]), tensor([[0.7786]]), tensor([[0.7783]]), tensor([[0.7816]]), tensor([[0.7729]]), tensor([[0.7959]]), tensor([[0.7784]]), tensor([[0.7893]]), tensor([[0.7919]]), tensor([[0.7890]]), tensor([[0.7769]]), tensor([[0.7772]]), tensor([[0.7809]]), tensor([[0.7924]]), tensor([[0.7783]]), tensor([[0.7782]]), tensor([[0.7745]]), tensor([[0.7737]]), tensor([[0.7741]]), tensor([[0.7721]]), tensor([[0.7735]]), tensor([[0.7747]]), tensor([[0.7712]])]",53,77,0.01
171,174,gpt-3.5-turbo,Random Sheep,279,32,"ilda had taught her: that in the flock of life, it's through unity and compassion that we find our way home.
","['ilda', ' had', ' taught', ' her', ':', ' that', ' in', ' the', ' flock', ' of', ' life']","[',', ' it', ' was', ' important', ' to', ' stick', ' together', ' and', ' support', ' each', ' other', ' through', ' thick', ' and']","[',', ' it', ""'s"", ' through', ' unity', ' and', ' compassion', ' that', ' we', ' find', ' our', ' way', ' home', '.\n']",0.8571428571428571,", it was important to stick together and support each other through thick and thin. As the sheep grazed peacefully in the lush meadow, Ilda smiled contentedly, grateful for the bond she shared with her fellow sheep. The sun dipped below the",", it's through unity and compassion that we find our way home.
",tensor([[0.8580]]),13,"[tensor([[0.7440]]), tensor([[0.7919]]), tensor([[0.7903]]), tensor([[0.7738]]), tensor([[0.7825]]), tensor([[0.7865]]), tensor([[0.7856]]), tensor([[0.8302]]), tensor([[0.8315]]), tensor([[0.8482]]), tensor([[0.8496]]), tensor([[0.8567]]), tensor([[0.8580]]), tensor([[0.8379]]), tensor([[0.8433]]), tensor([[0.8475]]), tensor([[0.8418]]), tensor([[0.8433]]), tensor([[0.8412]]), tensor([[0.8154]]), tensor([[0.8268]]), tensor([[0.8265]]), tensor([[0.8276]]), tensor([[0.8261]]), tensor([[0.8149]]), tensor([[0.8093]]), tensor([[0.8048]]), tensor([[0.8085]]), tensor([[0.8015]]), tensor([[0.8015]]), tensor([[0.8050]]), tensor([[0.7996]]), tensor([[0.8070]]), tensor([[0.8004]]), tensor([[0.7978]]), tensor([[0.7979]]), tensor([[0.7983]]), tensor([[0.8012]]), tensor([[0.8007]]), tensor([[0.7978]]), tensor([[0.7867]]), tensor([[0.7849]]), tensor([[0.7922]])]",278,302,0.01
174,177,gpt-3.5-turbo,Random Sheep,140,34," bleating Daisy's name in unison.
After what felt like an eternity of searching, they found Daisy trapped in a thicket, her wool tangled in the bramb","[' ble', 'ating', ' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt']","[' like', ' an', ' eternity', ',', ' Daisy', ' finally', ' arrived', ' at', ' the', ' gate', '.', ' She', ' was', ' greeted', ' with', ' cheerful', ' ba', 'as', ' and', ' n', 'uzz', 'les']","[' like', ' an', ' eternity', ' of', ' searching', ',', ' they', ' found', ' Daisy', ' trapped', ' in', ' a', ' th', 'icket', ',', ' her', ' wool', ' tangled', ' in', ' the', ' br', 'amb']",0.8636363636363636," like an eternity, Daisy finally arrived at the gate. She was greeted with cheerful baas and nuzzles from her fellow sheep. Daisy felt a warm sense of belonging as she joined the flock, knowing that she was loved and accepted by her wool"," like an eternity of searching, they found Daisy trapped in a thicket, her wool tangled in the bramb",tensor([[0.8697]]),10,"[tensor([[0.7553]]), tensor([[0.7553]]), tensor([[0.7460]]), tensor([[0.7743]]), tensor([[0.7956]]), tensor([[0.8626]]), tensor([[0.8632]]), tensor([[0.8636]]), tensor([[0.8654]]), tensor([[0.8697]]), tensor([[0.8450]]), tensor([[0.8555]]), tensor([[0.8631]]), tensor([[0.8488]]), tensor([[0.8565]]), tensor([[0.8443]]), tensor([[0.8530]]), tensor([[0.8504]]), tensor([[0.8516]]), tensor([[0.8496]]), tensor([[0.8532]]), tensor([[0.8513]]), tensor([[0.8573]]), tensor([[0.8623]]), tensor([[0.8634]]), tensor([[0.8624]]), tensor([[0.8586]]), tensor([[0.8589]]), tensor([[0.8565]]), tensor([[0.8566]]), tensor([[0.8561]]), tensor([[0.8550]]), tensor([[0.8553]]), tensor([[0.8556]]), tensor([[0.8461]]), tensor([[0.8510]]), tensor([[0.8504]]), tensor([[0.8507]]), tensor([[0.8498]]), tensor([[0.8501]]), tensor([[0.8519]]), tensor([[0.8486]]), tensor([[0.8486]]), tensor([[0.8487]]), tensor([[0.8614]])]",139,172,0.01
177,180,gpt-3.5-turbo,Random Sheep,64,22," seasons come and go, her fleece a testament to the passage of time.
One chilly autumn morning, as the","[' seasons', ' come', ' and', ' go', ',', ' her', ' fleece', ' a', ' testament', ' to']","['her', ' resilience', ' and', ' adapt', 'ability', '.', ' As', ' the', ' warm', ' sun', ' of', ' summer']","[' the', ' passage', ' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the']",1.0,"her resilience and adaptability. As the warm sun of summer fades into the crisp air of autumn, her wool grows thick and fluffy, providing warmth and protection against the cold winds that sweep through the pasture. And when winter arrives in all its icy glory"," the passage of time.
One chilly autumn morning, as the",tensor([[0.8573]]),18,"[tensor([[0.7952]]), tensor([[0.7859]]), tensor([[0.7833]]), tensor([[0.7935]]), tensor([[0.7793]]), tensor([[0.7909]]), tensor([[0.7980]]), tensor([[0.8142]]), tensor([[0.8196]]), tensor([[0.8157]]), tensor([[0.8199]]), tensor([[0.8234]]), tensor([[0.8245]]), tensor([[0.8273]]), tensor([[0.8288]]), tensor([[0.8313]]), tensor([[0.8281]]), tensor([[0.8573]]), tensor([[0.8570]]), tensor([[0.8486]]), tensor([[0.8413]]), tensor([[0.8323]]), tensor([[0.8356]]), tensor([[0.8302]]), tensor([[0.8291]]), tensor([[0.8260]]), tensor([[0.8285]]), tensor([[0.8224]]), tensor([[0.8222]]), tensor([[0.8248]]), tensor([[0.8227]]), tensor([[0.8221]]), tensor([[0.8256]]), tensor([[0.8212]]), tensor([[0.8204]]), tensor([[0.8235]]), tensor([[0.8183]]), tensor([[0.8209]]), tensor([[0.8190]]), tensor([[0.8171]]), tensor([[0.8183]]), tensor([[0.8183]]), tensor([[0.8183]]), tensor([[0.8230]]), tensor([[0.8196]]), tensor([[0.8189]])]",63,84,0.01
180,183,gpt-3.5-turbo,Random Sheep,94,20," Matilda noticed something amiss. One of the youngest lambs, a spirited little ewe named","[' Mat', 'ilda', ' noticed', ' something', ' am', 'iss']","[' among', ' the', ' flock', ' of', ' sheep', ' grazing', ' in', ' the', ' pasture', '.', ' One', ' of', ' the', ' young']","['.', ' One', ' of', ' the', ' youngest', ' lam', 'bs', ',', ' a', ' spirited', ' little', ' ew', 'e', ' named']",1.0," among the flock of sheep grazing in the pasture. One of the young lambs was missing. Concerned, she scanned the field and finally spotted the lamb near the edge of the forest. As she approached, she saw that the lamb's leg was",". One of the youngest lambs, a spirited little ewe named",tensor([[0.8714]]),17,"[tensor([[0.7382]]), tensor([[0.7382]]), tensor([[0.7483]]), tensor([[0.7679]]), tensor([[0.7823]]), tensor([[0.8030]]), tensor([[0.8226]]), tensor([[0.8116]]), tensor([[0.8123]]), tensor([[0.8180]]), tensor([[0.8026]]), tensor([[0.8162]]), tensor([[0.8239]]), tensor([[0.8233]]), tensor([[0.8555]]), tensor([[0.8673]]), tensor([[0.8714]]), tensor([[0.8384]]), tensor([[0.8448]]), tensor([[0.8504]]), tensor([[0.8438]]), tensor([[0.8470]]), tensor([[0.8394]]), tensor([[0.8419]]), tensor([[0.8403]]), tensor([[0.8395]]), tensor([[0.8436]]), tensor([[0.8456]]), tensor([[0.8462]]), tensor([[0.8481]]), tensor([[0.8442]]), tensor([[0.8486]]), tensor([[0.8488]]), tensor([[0.8406]]), tensor([[0.8470]]), tensor([[0.8472]]), tensor([[0.8389]]), tensor([[0.8469]]), tensor([[0.8433]]), tensor([[0.8435]]), tensor([[0.8474]]), tensor([[0.8478]]), tensor([[0.8473]]), tensor([[0.8498]])]",93,112,0.01
183,186,gpt-3.5-turbo,Random Sheep,71,36," a testament to the passage of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs","[' a', ' testament', ' to', ' the', ' passage']","['of', ' time', ' and', ' the', ' resilience', ' of', ' nature', '.', ' The', ' flock', ' of', ' sheep', ',', ' with', ' their', ' soft', ' wool', ' coats', ' and', ' gentle', ' ble', 'ats', ',', ' continued', ' to', ' gra', 'ze', ' peacefully', ' in', ' the', ' me']","[' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the', ' mist', ' hung', ' low', ' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest', ' lam', 'bs']",0.967741935483871,"of time and the resilience of nature. The flock of sheep, with their soft wool coats and gentle bleats, continued to graze peacefully in the meadow despite the changing seasons and passing years. They were a symbol of harmony and tranquility,"," of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs",tensor([[0.8656]]),32,"[tensor([[0.7506]]), tensor([[0.7657]]), tensor([[0.7798]]), tensor([[0.7944]]), tensor([[0.7845]]), tensor([[0.7869]]), tensor([[0.7904]]), tensor([[0.8105]]), tensor([[0.8154]]), tensor([[0.8388]]), tensor([[0.8385]]), tensor([[0.8473]]), tensor([[0.8533]]), tensor([[0.8537]]), tensor([[0.8538]]), tensor([[0.8534]]), tensor([[0.8517]]), tensor([[0.8550]]), tensor([[0.8515]]), tensor([[0.8466]]), tensor([[0.8466]]), tensor([[0.8490]]), tensor([[0.8479]]), tensor([[0.8438]]), tensor([[0.8454]]), tensor([[0.8486]]), tensor([[0.8576]]), tensor([[0.8602]]), tensor([[0.8605]]), tensor([[0.8565]]), tensor([[0.8618]]), tensor([[0.8656]]), tensor([[0.8604]]), tensor([[0.8541]]), tensor([[0.8635]]), tensor([[0.8620]]), tensor([[0.8619]]), tensor([[0.8570]]), tensor([[0.8589]]), tensor([[0.8533]]), tensor([[0.8565]]), tensor([[0.8550]])]",70,105,0.01
