,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
152,154,gpt-4-1106-preview,Random Sheep,29,24," a flock of sheep, each with their own unique personalities and quirks. At the heart of the flock was a wise","[' a', ' flock', ' of', ' sheep', ',', ' each', ' with']","[' their', ' own', ' unique', ' wool', 'ly', ' coats', ',', ' graz', 'ed', ' content', 'edly', ' on', ' the', ' lush', ' green', ' hill', 'side']","[' their', ' own', ' unique', ' personalities', ' and', ' quir', 'ks', '.', ' At', ' the', ' heart', ' of', ' the', ' flock', ' was', ' a', ' wise']",0.7647058823529411," their own unique woolly coats, grazed contentedly on the lush green hillside. The sun dipped low on the horizon, bathing the countryside in a warm golden hue. Among the flock was a young lamb, his fleece as white as the clouds", their own unique personalities and quirks. At the heart of the flock was a wise,tensor([[0.8632]]),10,"[tensor([[0.7645]]), tensor([[0.7645]]), tensor([[0.7994]]), tensor([[0.8266]]), tensor([[0.8457]]), tensor([[0.8431]]), tensor([[0.8356]]), tensor([[0.8360]]), tensor([[0.8629]]), tensor([[0.8632]]), tensor([[0.8594]]), tensor([[0.8423]]), tensor([[0.8500]]), tensor([[0.8245]]), tensor([[0.8306]]), tensor([[0.8208]]), tensor([[0.8116]]), tensor([[0.8110]]), tensor([[0.8119]]), tensor([[0.8114]]), tensor([[0.8037]]), tensor([[0.7987]]), tensor([[0.8037]]), tensor([[0.7969]]), tensor([[0.7992]]), tensor([[0.7997]]), tensor([[0.7978]]), tensor([[0.8002]]), tensor([[0.7931]]), tensor([[0.7975]]), tensor([[0.7994]]), tensor([[0.8436]]), tensor([[0.8465]]), tensor([[0.8510]]), tensor([[0.8428]]), tensor([[0.8285]]), tensor([[0.8328]]), tensor([[0.8289]]), tensor([[0.8295]]), tensor([[0.8275]]), tensor([[0.8261]]), tensor([[0.8288]]), tensor([[0.8248]])]",28,51,0.01
155,157,gpt-4-1106-preview,Random Sheep,224,30," day forward, Daisy followed Matilda everywhere, learning from her wisdom and kindness. Together, they roamed the meadows, grazing on sweet grass and","[' day', ' forward', ',', ' Daisy', ' followed', ' Mat', 'ilda']","['around', ' everywhere', '.', ' If', ' Mat', 'ilda', ' graz', 'ed', ' on', ' the', ' fresh', ' spring', ' grass', ',', ' Daisy', ' was', ' there', ' nib', 'bling', ' beside', ' her', '.', ' When']","[' everywhere', ',', ' learning', ' from', ' her', ' wisdom', ' and', ' kindness', '.', ' Together', ',', ' they', ' ro', 'amed', ' the', ' me', 'adows', ',', ' grazing', ' on', ' sweet', ' grass', ' and']",1.0,"around everywhere. If Matilda grazed on the fresh spring grass, Daisy was there nibbling beside her. When Matilda lay down to rest in the cool shade, Daisy curled up alongside. The other sheep in the flock started to take notice,"," everywhere, learning from her wisdom and kindness. Together, they roamed the meadows, grazing on sweet grass and",tensor([[0.8772]]),19,"[tensor([[0.7361]]), tensor([[0.7860]]), tensor([[0.8000]]), tensor([[0.8027]]), tensor([[0.8222]]), tensor([[0.8473]]), tensor([[0.8363]]), tensor([[0.8423]]), tensor([[0.8413]]), tensor([[0.8460]]), tensor([[0.8679]]), tensor([[0.8613]]), tensor([[0.8719]]), tensor([[0.8689]]), tensor([[0.8694]]), tensor([[0.8750]]), tensor([[0.8747]]), tensor([[0.8717]]), tensor([[0.8772]]), tensor([[0.8707]]), tensor([[0.8699]]), tensor([[0.8710]]), tensor([[0.8704]]), tensor([[0.8678]]), tensor([[0.8668]]), tensor([[0.8680]]), tensor([[0.8666]]), tensor([[0.8697]]), tensor([[0.8659]]), tensor([[0.8663]]), tensor([[0.8682]]), tensor([[0.8694]]), tensor([[0.8731]]), tensor([[0.8746]]), tensor([[0.8731]]), tensor([[0.8721]]), tensor([[0.8728]]), tensor([[0.8725]]), tensor([[0.8723]]), tensor([[0.8731]]), tensor([[0.8717]])]",223,252,0.01
158,160,gpt-4-1106-preview,Random Sheep,96,25," noticed something amiss. One of the youngest lambs, a spirited little ewe named Daisy, was missing. Concerned","[' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest']","['lam', 'bs', ',', ' a', ' spr', 'ightly', ' thing', ' with', ' a', ' fleece', ' as', ' white', ' as', ' snow', ',', ' was']","[' lam', 'bs', ',', ' a', ' spirited', ' little', ' ew', 'e', ' named', ' Daisy', ',', ' was', ' missing', '.', ' Concern', 'ed']",0.8125,"lambs, a sprightly thing with a fleece as white as snow, was missing. The flock baaed and milled about restlessly as the shepherd cast a worried look over the verdant hills. With his trusty sheepdog by his"," lambs, a spirited little ewe named Daisy, was missing. Concerned",tensor([[0.9048]]),15,"[tensor([[0.7551]]), tensor([[0.8612]]), tensor([[0.8546]]), tensor([[0.8505]]), tensor([[0.8470]]), tensor([[0.8489]]), tensor([[0.8560]]), tensor([[0.8558]]), tensor([[0.8594]]), tensor([[0.8541]]), tensor([[0.8554]]), tensor([[0.8542]]), tensor([[0.8613]]), tensor([[0.8889]]), tensor([[0.9048]]), tensor([[0.9018]]), tensor([[0.9032]]), tensor([[0.9040]]), tensor([[0.8994]]), tensor([[0.8999]]), tensor([[0.9016]]), tensor([[0.9026]]), tensor([[0.9035]]), tensor([[0.8965]]), tensor([[0.8901]]), tensor([[0.8968]]), tensor([[0.9047]]), tensor([[0.9028]]), tensor([[0.9029]]), tensor([[0.9043]]), tensor([[0.8984]]), tensor([[0.8916]]), tensor([[0.8974]]), tensor([[0.8972]]), tensor([[0.8920]]), tensor([[0.8886]]), tensor([[0.8908]]), tensor([[0.8918]])]",95,119,0.01
163,166,gpt-4-1106-preview,Random Sheep,198,37," their way back to the safety of the flock, Daisy nestled close to Matilda, grateful for her guidance and care.
From that day forward, Daisy followed Matilda everywhere, learning from","[' their', ' way', ' back', ' to', ' the', ' safety', ' of', ' the', ' flock', ',', ' Daisy', ' nestled']","['close', ' to', ' her', ' mother', ',', ' her', ' little', ' heart', ' still', ' racing', ' from', ' the', ' day', ""'s"", ' excitement', '.', ' As', ' the', ' stars', ' began', ' to', ' tw', 'inkle', ' in', ' the']","[' close', ' to', ' Mat', 'ilda', ',', ' grateful', ' for', ' her', ' guidance', ' and', ' care', '.\n', 'From', ' that', ' day', ' forward', ',', ' Daisy', ' followed', ' Mat', 'ilda', ' everywhere', ',', ' learning', ' from']",0.92,"close to her mother, her little heart still racing from the day's excitement. As the stars began to twinkle in the twilight sky, the shepherd counted his sheep, ensuring that each one was accounted for. With Daisy safe by her side, the"," close to Matilda, grateful for her guidance and care.
From that day forward, Daisy followed Matilda everywhere, learning from",tensor([[0.8388]]),41,"[tensor([[0.7297]]), tensor([[0.7557]]), tensor([[0.7739]]), tensor([[0.8048]]), tensor([[0.8020]]), tensor([[0.8012]]), tensor([[0.8032]]), tensor([[0.8063]]), tensor([[0.7996]]), tensor([[0.7873]]), tensor([[0.7923]]), tensor([[0.7904]]), tensor([[0.7987]]), tensor([[0.7841]]), tensor([[0.7998]]), tensor([[0.7980]]), tensor([[0.8015]]), tensor([[0.8033]]), tensor([[0.8023]]), tensor([[0.7998]]), tensor([[0.8045]]), tensor([[0.7997]]), tensor([[0.7954]]), tensor([[0.7856]]), tensor([[0.7910]]), tensor([[0.7867]]), tensor([[0.7830]]), tensor([[0.7847]]), tensor([[0.7721]]), tensor([[0.7803]]), tensor([[0.7810]]), tensor([[0.7787]]), tensor([[0.7782]]), tensor([[0.7806]]), tensor([[0.7803]]), tensor([[0.7742]]), tensor([[0.7798]]), tensor([[0.8309]]), tensor([[0.8375]]), tensor([[0.8360]]), tensor([[0.8388]]), tensor([[0.8314]]), tensor([[0.8359]])]",197,233,0.01
166,169,gpt-4-1106-preview,Random Sheep,129,27," the flock, and they set off across the fields, bleating Daisy's name in unison.
After what felt like an eternity of","[' the', ' flock', ',', ' and', ' they', ' set', ' off', ' across', ' the', ' fields']","[',', ' their', ' ble', 'ats', ' and', ' b', 'aa', ""'s"", ' creating', ' a', ' rustic', ' sym', 'phony', ' against', ' the', ' backdrop', ' of']","[',', ' ble', 'ating', ' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt', ' like', ' an', ' eternity', ' of']",0.8823529411764706,", their bleats and baa's creating a rustic symphony against the backdrop of the rustling grass. The sun was descending, casting a golden hue over the green expanse, as the sheep ambled along, some nibbling on tufts",", bleating Daisy's name in unison.
After what felt like an eternity of",tensor([[0.8359]]),8,"[tensor([[0.7679]]), tensor([[0.8069]]), tensor([[0.8237]]), tensor([[0.8236]]), tensor([[0.8305]]), tensor([[0.8244]]), tensor([[0.8333]]), tensor([[0.8359]]), tensor([[0.8085]]), tensor([[0.8142]]), tensor([[0.8270]]), tensor([[0.8314]]), tensor([[0.8086]]), tensor([[0.8129]]), tensor([[0.8119]]), tensor([[0.8236]]), tensor([[0.8084]]), tensor([[0.8140]]), tensor([[0.8159]]), tensor([[0.8202]]), tensor([[0.8239]]), tensor([[0.8264]]), tensor([[0.8263]]), tensor([[0.8222]]), tensor([[0.8207]]), tensor([[0.8206]]), tensor([[0.8208]]), tensor([[0.8154]]), tensor([[0.8113]]), tensor([[0.8149]]), tensor([[0.8178]]), tensor([[0.7989]]), tensor([[0.7998]]), tensor([[0.7965]]), tensor([[0.8006]]), tensor([[0.7952]]), tensor([[0.7929]]), tensor([[0.7973]])]",128,154,0.01
169,172,gpt-4-1106-preview,Random Sheep,54,25," ewe named Matilda. She had seen many seasons come and go, her fleece a testament to the passage of time.
","[' ew', 'e', ' named', ' Mat', 'ilda', '.']","['Mat', 'ilda', ' was', ' unlike', ' any', ' other', ' ew', 'e', ' in', ' the', ' pasture', ';', ' she', ' harb', 'ored', ' dreams', ' beyond', ' the', ' grass']","[' She', ' had', ' seen', ' many', ' seasons', ' come', ' and', ' go', ',', ' her', ' fleece', ' a', ' testament', ' to', ' the', ' passage', ' of', ' time', '.\n']",1.0,"Matilda was unlike any other ewe in the pasture; she harbored dreams beyond the grassy hills and the routine counting by the shepherds. Her wool, a rich tapestry of sun-kissed golds and earthy browns"," She had seen many seasons come and go, her fleece a testament to the passage of time.
",tensor([[0.8303]]),14,"[tensor([[0.7305]]), tensor([[0.7110]]), tensor([[0.7611]]), tensor([[0.7535]]), tensor([[0.7651]]), tensor([[0.7990]]), tensor([[0.7984]]), tensor([[0.7964]]), tensor([[0.8037]]), tensor([[0.8080]]), tensor([[0.8163]]), tensor([[0.8238]]), tensor([[0.8252]]), tensor([[0.8303]]), tensor([[0.8298]]), tensor([[0.8211]]), tensor([[0.8211]]), tensor([[0.8233]]), tensor([[0.8226]]), tensor([[0.8216]]), tensor([[0.8225]]), tensor([[0.8227]]), tensor([[0.8239]]), tensor([[0.8246]]), tensor([[0.8092]]), tensor([[0.8259]]), tensor([[0.8189]]), tensor([[0.8148]]), tensor([[0.8129]]), tensor([[0.8143]]), tensor([[0.8085]]), tensor([[0.8155]]), tensor([[0.8184]]), tensor([[0.8144]]), tensor([[0.8130]])]",53,77,0.01
172,175,gpt-4-1106-preview,Random Sheep,279,32,"ilda had taught her: that in the flock of life, it's through unity and compassion that we find our way home.
","['ilda', ' had', ' taught', ' her', ':', ' that', ' in', ' the', ' flock', ' of', ' life']","[',', ' every', ' sheep', ' had', ' its', ' place', ',', ' and', ' every', ' ble', 'at', ' was', ' a', ' note']","[',', ' it', ""'s"", ' through', ' unity', ' and', ' compassion', ' that', ' we', ' find', ' our', ' way', ' home', '.\n']",0.9285714285714286,", every sheep had its place, and every bleat was a note in the symphony of the meadow. She had grown wise under the old ewe’s guidance, learning the subtle art of grazing and the intricate dance of avoiding the ever-watch",", it's through unity and compassion that we find our way home.
",tensor([[0.8055]]),12,"[tensor([[0.7440]]), tensor([[0.7919]]), tensor([[0.7701]]), tensor([[0.7730]]), tensor([[0.7719]]), tensor([[0.7799]]), tensor([[0.7954]]), tensor([[0.7946]]), tensor([[0.7993]]), tensor([[0.8026]]), tensor([[0.8048]]), tensor([[0.8055]]), tensor([[0.8035]]), tensor([[0.8013]]), tensor([[0.8046]]), tensor([[0.7873]]), tensor([[0.7904]]), tensor([[0.7888]]), tensor([[0.7815]]), tensor([[0.7794]]), tensor([[0.7770]]), tensor([[0.7708]]), tensor([[0.7756]]), tensor([[0.7753]]), tensor([[0.7759]]), tensor([[0.7734]]), tensor([[0.7686]]), tensor([[0.7764]]), tensor([[0.7695]]), tensor([[0.7714]]), tensor([[0.7656]]), tensor([[0.7603]]), tensor([[0.7653]]), tensor([[0.7607]]), tensor([[0.7651]]), tensor([[0.7662]]), tensor([[0.7588]]), tensor([[0.7577]]), tensor([[0.7621]]), tensor([[0.7611]]), tensor([[0.7666]]), tensor([[0.7575]])]",278,302,0.01
175,178,gpt-4-1106-preview,Random Sheep,140,34," bleating Daisy's name in unison.
After what felt like an eternity of searching, they found Daisy trapped in a thicket, her wool tangled in the bramb","[' ble', 'ating', ' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt']","[' like', ' an', ' eternity', ',', ' Daisy', ',', ' the', ' most', ' adventurous', ' of', ' the', ' herd', ',', ' emerged', ' from', ' the', ' th', 'icket', ',', ' her', ' wool', 'ly']","[' like', ' an', ' eternity', ' of', ' searching', ',', ' they', ' found', ' Daisy', ' trapped', ' in', ' a', ' th', 'icket', ',', ' her', ' wool', ' tangled', ' in', ' the', ' br', 'amb']",0.7727272727272727," like an eternity, Daisy, the most adventurous of the herd, emerged from the thicket, her woolly coat dotted with brambles. Her eyes sparkled with the thrill of her escapade, oblivious to the worried bleats that had filled"," like an eternity of searching, they found Daisy trapped in a thicket, her wool tangled in the bramb",tensor([[0.9154]]),18,"[tensor([[0.7553]]), tensor([[0.7553]]), tensor([[0.7460]]), tensor([[0.7743]]), tensor([[0.7956]]), tensor([[0.8654]]), tensor([[0.8683]]), tensor([[0.8664]]), tensor([[0.8725]]), tensor([[0.8762]]), tensor([[0.8766]]), tensor([[0.8747]]), tensor([[0.8856]]), tensor([[0.8853]]), tensor([[0.8859]]), tensor([[0.8977]]), tensor([[0.8986]]), tensor([[0.9154]]), tensor([[0.9140]]), tensor([[0.9104]]), tensor([[0.9092]]), tensor([[0.9094]]), tensor([[0.9141]]), tensor([[0.9122]]), tensor([[0.9087]]), tensor([[0.9084]]), tensor([[0.9086]]), tensor([[0.9089]]), tensor([[0.9075]]), tensor([[0.9078]]), tensor([[0.9023]]), tensor([[0.9126]]), tensor([[0.9114]]), tensor([[0.9109]]), tensor([[0.9119]]), tensor([[0.9123]]), tensor([[0.9117]]), tensor([[0.9117]]), tensor([[0.9128]])]",139,172,0.01
178,181,gpt-4-1106-preview,Random Sheep,64,22," seasons come and go, her fleece a testament to the passage of time.
One chilly autumn morning, as the","[' seasons', ' come', ' and', ' go', ',', ' her', ' fleece', ' a', ' testament', ' to']","['the', ' passage', ' of', ' time', '.', ' In', ' spring', ',', ' her', ' wool', ' would', ' grow']","[' the', ' passage', ' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the']",0.75,"the passage of time. In spring, her wool would grow thick and warm to shield her against the last chills of winter. As the meadow blossomed with flowers and the days lengthened into summer, she grazed lazily on the lush"," the passage of time.
One chilly autumn morning, as the",tensor([[0.9137]]),8,"[tensor([[0.7952]]), tensor([[0.8313]]), tensor([[0.8402]]), tensor([[0.8660]]), tensor([[0.9017]]), tensor([[0.8882]]), tensor([[0.9103]]), tensor([[0.9137]]), tensor([[0.8914]]), tensor([[0.8750]]), tensor([[0.8575]]), tensor([[0.8477]]), tensor([[0.8555]]), tensor([[0.8525]]), tensor([[0.8535]]), tensor([[0.8442]]), tensor([[0.8439]]), tensor([[0.8460]]), tensor([[0.8542]]), tensor([[0.8539]]), tensor([[0.8596]]), tensor([[0.8629]]), tensor([[0.8583]]), tensor([[0.8700]]), tensor([[0.8719]]), tensor([[0.8659]]), tensor([[0.8536]]), tensor([[0.8528]]), tensor([[0.8490]]), tensor([[0.8515]]), tensor([[0.8520]]), tensor([[0.8530]]), tensor([[0.8504]]), tensor([[0.8520]]), tensor([[0.8466]]), tensor([[0.8547]]), tensor([[0.8465]]), tensor([[0.8442]]), tensor([[0.8449]]), tensor([[0.8488]]), tensor([[0.8418]])]",63,84,0.01
181,184,gpt-4-1106-preview,Random Sheep,94,20," Matilda noticed something amiss. One of the youngest lambs, a spirited little ewe named","[' Mat', 'ilda', ' noticed', ' something', ' am', 'iss']","['as', ' she', ' g', 'azed', ' out', ' over', ' the', ' rolling', ' green', ' past', 'ures', '.', ' The', ' usually']","['.', ' One', ' of', ' the', ' youngest', ' lam', 'bs', ',', ' a', ' spirited', ' little', ' ew', 'e', ' named']",1.0,"as she gazed out over the rolling green pastures. The usually placid flock of sheep was in a state of disquiet, their bleats filling the air with an urgent undertone. Puzzled by this break in routine, Matilda",". One of the youngest lambs, a spirited little ewe named",tensor([[0.8263]]),19,"[tensor([[0.7382]]), tensor([[0.7476]]), tensor([[0.7697]]), tensor([[0.7507]]), tensor([[0.7429]]), tensor([[0.7496]]), tensor([[0.7584]]), tensor([[0.7579]]), tensor([[0.7657]]), tensor([[0.7710]]), tensor([[0.7857]]), tensor([[0.7863]]), tensor([[0.7937]]), tensor([[0.8072]]), tensor([[0.8117]]), tensor([[0.8260]]), tensor([[0.8235]]), tensor([[0.8212]]), tensor([[0.8263]]), tensor([[0.8233]]), tensor([[0.8261]]), tensor([[0.8139]]), tensor([[0.8207]]), tensor([[0.8211]]), tensor([[0.8159]]), tensor([[0.8188]]), tensor([[0.8150]]), tensor([[0.8165]]), tensor([[0.8203]]), tensor([[0.8168]]), tensor([[0.8138]]), tensor([[0.8146]]), tensor([[0.8168]]), tensor([[0.8161]]), tensor([[0.8145]]), tensor([[0.8145]]), tensor([[0.8112]]), tensor([[0.8154]])]",93,112,0.01
184,187,gpt-4-1106-preview,Random Sheep,71,36," a testament to the passage of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs","[' a', ' testament', ' to', ' the', ' passage']","['of', ' time', ',', ' the', ' flock', ' of', ' sheep', ' graz', 'ed', ' laz', 'ily', ' on', ' the', ' verd', 'ant', ' hill', 'side', ',', ' their', ' wool', 'ly', ' coats', ' shimmer', 'ing', ' under', ' the', ' gentle', ' touch', ' of', ' the', ' afternoon']","[' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the', ' mist', ' hung', ' low', ' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest', ' lam', 'bs']",0.935483870967742,"of time, the flock of sheep grazed lazily on the verdant hillside, their woolly coats shimmering under the gentle touch of the afternoon sun. In the distance, a shepherd watched over them with a practiced eye, his loyal sheep"," of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs",tensor([[0.8578]]),38,"[tensor([[0.7506]]), tensor([[0.7657]]), tensor([[0.7957]]), tensor([[0.7853]]), tensor([[0.8217]]), tensor([[0.8201]]), tensor([[0.8365]]), tensor([[0.8464]]), tensor([[0.8348]]), tensor([[0.8355]]), tensor([[0.8395]]), tensor([[0.8340]]), tensor([[0.8329]]), tensor([[0.8400]]), tensor([[0.8386]]), tensor([[0.8374]]), tensor([[0.8361]]), tensor([[0.8380]]), tensor([[0.8422]]), tensor([[0.8393]]), tensor([[0.8396]]), tensor([[0.8439]]), tensor([[0.8440]]), tensor([[0.8450]]), tensor([[0.8447]]), tensor([[0.8485]]), tensor([[0.8480]]), tensor([[0.8455]]), tensor([[0.8500]]), tensor([[0.8502]]), tensor([[0.8559]]), tensor([[0.8554]]), tensor([[0.8544]]), tensor([[0.8555]]), tensor([[0.8577]]), tensor([[0.8574]]), tensor([[0.8520]]), tensor([[0.8578]]), tensor([[0.8528]]), tensor([[0.8491]])]",70,105,0.01
