,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
13,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,594,33," An abundance of appropriations concerning Sontagist camp may be revealed.
It could be said that Sontag’s model of postcapitalist theory states that the collective","[' An', ' abundance', ' of', ' appropriations', ' concerning']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' am', ' not', ' able', ' to', ' continue', ' the', ' text', ' from', "" '"", 'Capital', 'ist', ' Narrative', ' in', ' the', ' Works', ' of', ' Gibson', ""'"", ' by', ' Henry', ' O', '.']","[' S', 'ont', 'ag', 'ist', ' camp', ' may', ' be', ' revealed', '.\n', 'It', ' could', ' be', ' said', ' that', ' S', 'ont', 'ag', '’s', ' model', ' of', ' post', 'capital', 'ist', ' theory', ' states', ' that', ' the', ' collective']",1.0,"I'm sorry, but I am not able to continue the text from 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette as you requested because it may be copyrighted material. If you have any other inquiries"," Sontagist camp may be revealed.
It could be said that Sontag’s model of postcapitalist theory states that the collective",tensor([[0.7955]]),40,"[tensor([[0.7477]]), tensor([[0.7252]]), tensor([[0.7083]]), tensor([[0.7181]]), tensor([[0.7195]]), tensor([[0.7151]]), tensor([[0.7052]]), tensor([[0.7082]]), tensor([[0.7088]]), tensor([[0.6979]]), tensor([[0.7095]]), tensor([[0.7163]]), tensor([[0.7258]]), tensor([[0.7708]]), tensor([[0.7798]]), tensor([[0.7796]]), tensor([[0.7836]]), tensor([[0.7802]]), tensor([[0.7823]]), tensor([[0.7733]]), tensor([[0.7747]]), tensor([[0.7808]]), tensor([[0.7812]]), tensor([[0.7857]]), tensor([[0.7884]]), tensor([[0.7871]]), tensor([[0.7791]]), tensor([[0.7885]]), tensor([[0.7895]]), tensor([[0.7897]]), tensor([[0.7902]]), tensor([[0.7949]]), tensor([[0.7901]]), tensor([[0.7812]]), tensor([[0.7905]]), tensor([[0.7925]]), tensor([[0.7937]]), tensor([[0.7953]]), tensor([[0.7943]]), tensor([[0.7955]])]",593,625
16,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,251,29," as poet. However, the masculine/feminine distinction intrinsic to Spelling’s Models, Inc. emerges again in Melrose Place. Marx uses","[' as', ' poet', '.', ' However', ',', ' the', ' masculine']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' cannot', ' continue', ' the', ' text', ' as', ' it', ' appears', ' to', ' be', ' an', ' excerpt', ' from', ' a', ' copyrighted', ' work', '.']","['/f', 'emin', 'ine', ' distinction', ' intrinsic', ' to', ' Sp', 'elling', '’s', ' Models', ',', ' Inc', '.', ' emerges', ' again', ' in', ' Mel', 'rose', ' Place', '.', ' Marx', ' uses']",1.0,"I'm sorry, but I cannot continue the text as it appears to be an excerpt from a copyrighted work. However, if you would like to discuss the themes, ideas, or to receive a summary of the content related to Gibson's works or the","/feminine distinction intrinsic to Spelling’s Models, Inc. emerges again in Melrose Place. Marx uses",tensor([[0.7884]]),25,"[tensor([[0.7573]]), tensor([[0.7636]]), tensor([[0.7391]]), tensor([[0.7307]]), tensor([[0.7428]]), tensor([[0.7157]]), tensor([[0.7306]]), tensor([[0.7368]]), tensor([[0.7414]]), tensor([[0.7475]]), tensor([[0.7476]]), tensor([[0.7585]]), tensor([[0.7588]]), tensor([[0.7598]]), tensor([[0.7675]]), tensor([[0.7752]]), tensor([[0.7775]]), tensor([[0.7822]]), tensor([[0.7739]]), tensor([[0.7692]]), tensor([[0.7800]]), tensor([[0.7853]]), tensor([[0.7852]]), tensor([[0.7849]]), tensor([[0.7884]]), tensor([[0.7873]]), tensor([[0.7850]]), tensor([[0.7854]]), tensor([[0.7801]]), tensor([[0.7824]]), tensor([[0.7863]]), tensor([[0.7858]]), tensor([[0.7835]]), tensor([[0.7850]]), tensor([[0.7877]]), tensor([[0.7874]]), tensor([[0.7861]]), tensor([[0.7868]]), tensor([[0.7871]]), tensor([[0.7873]]), tensor([[0.7710]]), tensor([[0.7655]]), tensor([[0.7704]]), tensor([[0.7679]])]",250,278
19,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,297,30,"aterialism.
In the works of Spelling, a predominant concept is the concept of subconstructivist truth. In a sense, the characteristic theme of","['aterial', 'ism', '.\n', 'In', ' the', ' works', ' of', ' Sp', 'elling', ',', ' a', ' predominant']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' paragraphs', ' from', ' copyrighted', ' texts', '.', ' However', ',', ' I']","[' concept', ' is', ' the', ' concept', ' of', ' sub', 'construct', 'ivist', ' truth', '.', ' In', ' a', ' sense', ',', ' the', ' characteristic', ' theme', ' of']",1.0,"I'm sorry, but I can't continue the paragraphs from copyrighted texts. However, I can provide you with a summary or discuss the themes, characters, and motifs in specific works of Gibson or any other author's works, or similar topics in literary"," concept is the concept of subconstructivist truth. In a sense, the characteristic theme of",tensor([[0.7888]]),24,"[tensor([[0.7460]]), tensor([[0.7536]]), tensor([[0.7291]]), tensor([[0.7307]]), tensor([[0.7269]]), tensor([[0.7283]]), tensor([[0.7262]]), tensor([[0.7324]]), tensor([[0.7483]]), tensor([[0.7506]]), tensor([[0.7422]]), tensor([[0.7393]]), tensor([[0.7546]]), tensor([[0.7556]]), tensor([[0.7668]]), tensor([[0.7775]]), tensor([[0.7752]]), tensor([[0.7770]]), tensor([[0.7759]]), tensor([[0.7815]]), tensor([[0.7791]]), tensor([[0.7811]]), tensor([[0.7783]]), tensor([[0.7888]]), tensor([[0.7808]]), tensor([[0.7863]]), tensor([[0.7882]]), tensor([[0.7881]]), tensor([[0.7879]]), tensor([[0.7849]]), tensor([[0.7859]]), tensor([[0.7653]]), tensor([[0.7662]]), tensor([[0.7678]]), tensor([[0.7691]]), tensor([[0.7679]]), tensor([[0.7613]]), tensor([[0.7686]]), tensor([[0.7686]]), tensor([[0.7692]]), tensor([[0.7703]]), tensor([[0.7691]])]",296,325
22,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,532,38," camp; in Neuromancer he reiterates capitalist narrative. The main theme of the works of Gibson is a self-supporting totality.
Thus, the example of Marxist class which is","[' camp', ';', ' in', ' Neu', 'rom']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' this', ' text', ' for', ' you', ' because', ' it', ' appears', ' to', ' be', ' from', ' a', ' copyrighted', ' source', ' and', ' I', ' don', ""'t"", ' have', ' access', ' to', ' the', ' full', ' content', '.']","['ancer', ' he', ' re', 'iter', 'ates', ' capitalist', ' narrative', '.', ' The', ' main', ' theme', ' of', ' the', ' works', ' of', ' Gibson', ' is', ' a', ' self', '-support', 'ing', ' tot', 'ality', '.\n', 'Thus', ',', ' the', ' example', ' of', ' Marxist', ' class', ' which', ' is']",1.0,"I'm sorry, but I can't continue this text for you because it appears to be from a copyrighted source and I don't have access to the full content. However, if you provide more details or ask about the ideas, themes, or concepts","ancer he reiterates capitalist narrative. The main theme of the works of Gibson is a self-supporting totality.
Thus, the example of Marxist class which is",tensor([[0.7976]]),42,"[tensor([[0.7336]]), tensor([[0.7378]]), tensor([[0.7057]]), tensor([[0.7102]]), tensor([[0.7136]]), tensor([[0.6890]]), tensor([[0.6994]]), tensor([[0.7027]]), tensor([[0.7215]]), tensor([[0.7276]]), tensor([[0.7268]]), tensor([[0.7298]]), tensor([[0.7320]]), tensor([[0.7475]]), tensor([[0.7550]]), tensor([[0.7546]]), tensor([[0.7541]]), tensor([[0.7645]]), tensor([[0.7481]]), tensor([[0.7541]]), tensor([[0.7541]]), tensor([[0.7542]]), tensor([[0.7534]]), tensor([[0.7564]]), tensor([[0.7587]]), tensor([[0.7590]]), tensor([[0.7574]]), tensor([[0.7620]]), tensor([[0.7615]]), tensor([[0.7705]]), tensor([[0.7688]]), tensor([[0.7686]]), tensor([[0.7751]]), tensor([[0.7753]]), tensor([[0.7725]]), tensor([[0.7722]]), tensor([[0.7703]]), tensor([[0.7699]]), tensor([[0.7714]]), tensor([[0.7752]]), tensor([[0.7950]]), tensor([[0.7976]]), tensor([[0.7971]])]",531,568
28,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,361,25,"ton’s[3] critique of capitalist narrative is the stasis, and some would say the meaninglessness, of predialect","['ton', '’s', '[', '3', ']', ' critique', ' of', ' capitalist']","['I', ""'m"", ' sorry', ',', ' but', ' I', ""'m"", ' unable', ' to', ' continue', ' the', ' paragraph', ' from', ' the', ' article', "" '"", 'Capital']","[' narrative', ' is', ' the', ' st', 'asis', ',', ' and', ' some', ' would', ' say', ' the', ' meaning', 'lessness', ',', ' of', ' pred', 'ialect']",0.9411764705882352,"I'm sorry, but I'm unable to continue the paragraph from the article 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette because it's not a real article. However, if you would like,"," narrative is the stasis, and some would say the meaninglessness, of predialect",tensor([[0.8227]]),31,"[tensor([[0.7806]]), tensor([[0.7553]]), tensor([[0.7688]]), tensor([[0.7694]]), tensor([[0.7642]]), tensor([[0.7517]]), tensor([[0.7530]]), tensor([[0.7536]]), tensor([[0.7557]]), tensor([[0.7762]]), tensor([[0.7769]]), tensor([[0.7798]]), tensor([[0.7857]]), tensor([[0.7752]]), tensor([[0.8019]]), tensor([[0.8015]]), tensor([[0.8026]]), tensor([[0.8038]]), tensor([[0.8058]]), tensor([[0.8176]]), tensor([[0.8190]]), tensor([[0.8149]]), tensor([[0.8216]]), tensor([[0.8212]]), tensor([[0.8144]]), tensor([[0.8146]]), tensor([[0.8147]]), tensor([[0.8159]]), tensor([[0.8154]]), tensor([[0.8182]]), tensor([[0.8227]]), tensor([[0.8208]]), tensor([[0.8136]]), tensor([[0.8159]]), tensor([[0.8174]]), tensor([[0.8159]])]",360,384
34,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,272,22," again in Melrose Place. Marx uses the term ‘capitalist narrative’ to denote not dematerialism,","[' again', ' in', ' Mel', 'rose', ' Place', '.']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' this', ' paragraph', ' as', ' it', ' seems', ' to', ' be']","[' Marx', ' uses', ' the', ' term', ' ‘', 'capital', 'ist', ' narrative', '’', ' to', ' denote', ' not', ' dem', 'aterial', 'ism', ',']",1.0,"I'm sorry, but I can't continue this paragraph as it seems to be from a copyrighted text. However, if you would like, I can provide a summary, analysis, or discuss the themes and concepts related to William Gibson's work or capitalist"," Marx uses the term ‘capitalist narrative’ to denote not dematerialism,",tensor([[0.8032]]),42,"[tensor([[0.7477]]), tensor([[0.7372]]), tensor([[0.7249]]), tensor([[0.7279]]), tensor([[0.7292]]), tensor([[0.7090]]), tensor([[0.7106]]), tensor([[0.7177]]), tensor([[0.7401]]), tensor([[0.7462]]), tensor([[0.7460]]), tensor([[0.7494]]), tensor([[0.7540]]), tensor([[0.7550]]), tensor([[0.7575]]), tensor([[0.7658]]), tensor([[0.7643]]), tensor([[0.7559]]), tensor([[0.7602]]), tensor([[0.7697]]), tensor([[0.7636]]), tensor([[0.7630]]), tensor([[0.7667]]), tensor([[0.7653]]), tensor([[0.7661]]), tensor([[0.7668]]), tensor([[0.7684]]), tensor([[0.7657]]), tensor([[0.7637]]), tensor([[0.7652]]), tensor([[0.7651]]), tensor([[0.7666]]), tensor([[0.7697]]), tensor([[0.7717]]), tensor([[0.7710]]), tensor([[0.7722]]), tensor([[0.7716]]), tensor([[0.7618]]), tensor([[0.7692]]), tensor([[0.7687]]), tensor([[0.7745]]), tensor([[0.8032]])]",271,292
40,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,399,39," that the works of Spelling are empowering. Many appropriations concerning the role of the writer as observer exist.
It could be said that Baudrillard uses the term ‘Sontagist camp","[' that', ' the', ' works', ' of', ' Sp', 'elling', ' are', ' empowering', '.', ' Many', ' appropriations', ' concerning', ' the', ' role']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', "" '"", 'Capital', 'ist', ' Narrative', ' in', ' the', ' Works', ' of', ' Gibson', ""'"", ' by', ' Henry', ' O']","[' of', ' the', ' writer', ' as', ' observer', ' exist', '.\n', 'It', ' could', ' be', ' said', ' that', ' B', 'aud', 'r', 'illard', ' uses', ' the', ' term', ' ‘', 'S', 'ont', 'ag', 'ist', ' camp']",0.96,"I'm sorry, but I can't continue the text from 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette, as it appears to be a copyrighted work of academic nature. If you have a specific"," of the writer as observer exist.
It could be said that Baudrillard uses the term ‘Sontagist camp",tensor([[0.7968]]),36,"[tensor([[0.7529]]), tensor([[0.7429]]), tensor([[0.7223]]), tensor([[0.7238]]), tensor([[0.7292]]), tensor([[0.7185]]), tensor([[0.7189]]), tensor([[0.7279]]), tensor([[0.7363]]), tensor([[0.7403]]), tensor([[0.7539]]), tensor([[0.7612]]), tensor([[0.7624]]), tensor([[0.7659]]), tensor([[0.7624]]), tensor([[0.7670]]), tensor([[0.7688]]), tensor([[0.7729]]), tensor([[0.7799]]), tensor([[0.7763]]), tensor([[0.7841]]), tensor([[0.7846]]), tensor([[0.7884]]), tensor([[0.7899]]), tensor([[0.7941]]), tensor([[0.7942]]), tensor([[0.7956]]), tensor([[0.7933]]), tensor([[0.7965]]), tensor([[0.7955]]), tensor([[0.7905]]), tensor([[0.7935]]), tensor([[0.7842]]), tensor([[0.7928]]), tensor([[0.7951]]), tensor([[0.7968]]), tensor([[0.7934]]), tensor([[0.7964]])]",398,436
43,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,384,29," predialectic sexual identity. Therefore, Scuglia[4] holds that the works of Spelling are empowering. Many appropriations concerning the role","[' pred', 'ialect', 'ic', ' sexual', ' identity', '.', ' Therefore', ',']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' can', ""'t"", ' provide', ' ver', 'batim', ' excerpts', ' from', ' copyrighted', ' texts', ' upon', ' request', '.', ' However', ',', ' if']","[' Sc', 'ug', 'lia', '[', '4', ']', ' holds', ' that', ' the', ' works', ' of', ' Sp', 'elling', ' are', ' empowering', '.', ' Many', ' appropriations', ' concerning', ' the', ' role']",1.0,"I'm sorry, but I can't provide verbatim excerpts from copyrighted texts upon request. However, if you'd like, I can offer to summarize the work or discuss the themes and concepts related to the works of William Gibson and the concept of pred", Scuglia[4] holds that the works of Spelling are empowering. Many appropriations concerning the role,tensor([[0.7791]]),16,"[tensor([[0.7406]]), tensor([[0.7357]]), tensor([[0.7091]]), tensor([[0.7087]]), tensor([[0.7150]]), tensor([[0.6902]]), tensor([[0.7189]]), tensor([[0.7496]]), tensor([[0.7596]]), tensor([[0.7573]]), tensor([[0.7541]]), tensor([[0.7685]]), tensor([[0.7666]]), tensor([[0.7616]]), tensor([[0.7721]]), tensor([[0.7791]]), tensor([[0.7761]]), tensor([[0.7663]]), tensor([[0.7733]]), tensor([[0.7712]]), tensor([[0.7680]]), tensor([[0.7701]]), tensor([[0.7739]]), tensor([[0.7774]]), tensor([[0.7750]]), tensor([[0.7768]]), tensor([[0.7768]]), tensor([[0.7781]]), tensor([[0.7730]]), tensor([[0.7745]]), tensor([[0.7731]]), tensor([[0.7739]]), tensor([[0.7746]]), tensor([[0.7771]]), tensor([[0.7732]]), tensor([[0.7757]]), tensor([[0.7624]]), tensor([[0.7688]]), tensor([[0.7716]]), tensor([[0.7726]]), tensor([[0.7700]]), tensor([[0.7720]]), tensor([[0.7773]])]",383,411
46,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,569,40," is a central theme of Gibson’s All Tomorrow’s Parties is also evident in Pattern Recognition, although in a more semantic sense. An abundance of appropriations concerning Sontagist camp may be revealed.
It","[' is', ' a', ' central', ' theme', ' of', ' Gibson', '’s', ' All', ' Tomorrow', '’s', ' Parties', ' is', ' also', ' evident', ' in']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', "" '"", 'Capital', 'ist', ' Narrative', ' in', ' the', ' Works', ' of', ' Gibson', ""'"", ' by', ' Henry', ' O']","[' Pattern', ' Recognition', ',', ' although', ' in', ' a', ' more', ' semantic', ' sense', '.', ' An', ' abundance', ' of', ' appropriations', ' concerning', ' S', 'ont', 'ag', 'ist', ' camp', ' may', ' be', ' revealed', '.\n', 'It']",1.0,"I'm sorry, but I can't continue the text from 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette as it may be copyrighted material. However, I can offer a summary or discuss the themes"," Pattern Recognition, although in a more semantic sense. An abundance of appropriations concerning Sontagist camp may be revealed.
It",tensor([[0.7821]]),2,"[tensor([[0.7737]]), tensor([[0.7821]]), tensor([[0.7477]]), tensor([[0.7524]]), tensor([[0.7602]]), tensor([[0.7320]]), tensor([[0.7283]]), tensor([[0.7381]]), tensor([[0.7431]]), tensor([[0.7507]]), tensor([[0.7603]]), tensor([[0.7699]]), tensor([[0.7699]]), tensor([[0.7778]]), tensor([[0.7681]]), tensor([[0.7755]]), tensor([[0.7613]]), tensor([[0.7627]]), tensor([[0.7653]]), tensor([[0.7704]]), tensor([[0.7746]]), tensor([[0.7674]]), tensor([[0.7675]]), tensor([[0.7692]]), tensor([[0.7721]]), tensor([[0.7759]]), tensor([[0.7684]]), tensor([[0.7679]]), tensor([[0.7722]]), tensor([[0.7724]]), tensor([[0.7769]]), tensor([[0.7812]]), tensor([[0.7733]]), tensor([[0.7803]]), tensor([[0.7819]]), tensor([[0.7819]]), tensor([[0.7819]]), tensor([[0.7761]])]",568,607
49,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,259,21,"eminine distinction intrinsic to Spelling’s Models, Inc. emerges again in Melrose Place. Marx uses","['emin', 'ine', ' distinction', ' intrinsic', ' to', ' Sp', 'elling']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' cannot', ' provide', ' ver', 'batim', ' excerpts', ' from', ' copyrighted', ' texts']","['’s', ' Models', ',', ' Inc', '.', ' emerges', ' again', ' in', ' Mel', 'rose', ' Place', '.', ' Marx', ' uses']",1.0,"I'm sorry, but I cannot provide verbatim excerpts from copyrighted texts that are not in the public domain, including an article titled 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette, if it exists","’s Models, Inc. emerges again in Melrose Place. Marx uses",tensor([[0.7857]]),36,"[tensor([[0.7219]]), tensor([[0.7417]]), tensor([[0.7192]]), tensor([[0.7075]]), tensor([[0.7201]]), tensor([[0.6934]]), tensor([[0.7113]]), tensor([[0.7287]]), tensor([[0.7492]]), tensor([[0.7485]]), tensor([[0.7444]]), tensor([[0.7488]]), tensor([[0.7500]]), tensor([[0.7497]]), tensor([[0.7446]]), tensor([[0.7457]]), tensor([[0.7472]]), tensor([[0.7500]]), tensor([[0.7512]]), tensor([[0.7466]]), tensor([[0.7501]]), tensor([[0.7513]]), tensor([[0.7476]]), tensor([[0.7663]]), tensor([[0.7609]]), tensor([[0.7634]]), tensor([[0.7672]]), tensor([[0.7641]]), tensor([[0.7666]]), tensor([[0.7804]]), tensor([[0.7802]]), tensor([[0.7830]]), tensor([[0.7740]]), tensor([[0.7742]]), tensor([[0.7813]]), tensor([[0.7857]]), tensor([[0.7845]]), tensor([[0.7814]])]",258,278
